date,n,p,p_over_n,psi1,psi2,psi3,psi_med,eigengap,vol_pca_unconstrained,vol_jse_unconstrained,delta_unconstrained,vol_pca_long_only,vol_jse_long_only,delta_long_only
2019-01-02,252,423,1.6785714285714286,0.9965920477449614,0.9751529982481058,0.9635832001118009,0.9751529982481058,0.8613537569626734,0.15150616517041854,0.15328835386998213,0.0017821886995635916,0.13206531988750544,0.13197271871026053,-9.26011772449109e-05
2019-02-01,252,423,1.6785714285714286,0.9968742473980015,0.9754500150121596,0.9647022762365123,0.9754500150121596,0.871297186322264,0.0948320095610497,0.0963776979955344,0.0015456884344847016,0.05932351172701285,0.059282939626908934,-4.057210010391388e-05
2019-03-01,252,424,1.6825396825396826,0.9964021306355767,0.9730842969926334,0.9644165149080836,0.9730842969926334,0.8647485133887824,0.07457316168661338,0.07555186500765974,0.0009787033210463675,0.09146354774543651,0.09137549667129856,-8.805107413795144e-05
2019-04-01,252,424,1.6825396825396826,0.9962645678314016,0.9726940735219077,0.9656793885425502,0.9726940735219077,0.8615661502321383,0.11461789853501346,0.11687821699770568,0.002260318462692215,0.0686645714390318,0.0686526339741748,-1.1937464857003643e-05
2019-05-01,252,423,1.6785714285714286,0.9959819079782455,0.9728182585988632,0.9654207966855874,0.9728182585988632,0.8504411476210973,0.08897356593988909,0.09020490417537705,0.001231338235487961,0.09856361599331591,0.09847485985686366,-8.875613645224767e-05
2019-06-03,252,424,1.6825396825396826,0.9962500965899848,0.9733310592729353,0.9663188186438418,0.9733310592729353,0.8577575205923545,0.11325051621561306,0.11471015648239956,0.0014596402667864938,0.09067011422730069,0.09067320867262349,3.0944453228015645e-06
2019-07-01,252,425,1.6865079365079365,0.9964061522841732,0.9759773986882873,0.9665435543416595,0.9759773986882873,0.8488505526242888,0.1101257640699491,0.11203818186557131,0.0019124177956222066,0.07342756578992823,0.07341938705955103,-8.178730377200738e-06
2019-08-01,252,426,1.6904761904761905,0.9964332812678804,0.9766402208834766,0.9669975363132455,0.9766402208834766,0.8457847565931488,0.14124430330945456,0.14044840776250292,-0.0007958955469516416,0.18212955194713,0.18201204186051964,-0.00011751008661034512
2019-09-03,252,429,1.7023809523809523,0.9968850068626122,0.9765951006592302,0.9661272351437228,0.9765951006592302,0.8655423061502363,0.09399252646409237,0.09545407879019298,0.0014615523261006097,0.07232158153545046,0.07228253885775757,-3.904267769289094e-05
2019-10-01,252,430,1.7063492063492063,0.9969389765630413,0.9783760973615474,0.9670637130833607,0.9783760973615474,0.8571143828485132,0.10175745544495758,0.1022021344051274,0.00044467896016982256,0.1064056057590321,0.10636145431091598,-4.415144811611982e-05
2019-11-01,252,431,1.7103174603174602,0.9968112648868012,0.9798026897960714,0.9646633706108932,0.9798026897960714,0.8407644557946166,0.09726014057283712,0.098813699757953,0.001553559185115877,0.05631836584415917,0.05635667660228796,3.831075812878865e-05
2019-12-02,252,432,1.7142857142857142,0.99666754830149,0.9817979921341901,0.959606767800869,0.9817979921341901,0.8155447838531422,0.09010120235557578,0.0912009709715504,0.0010997686159746195,0.05848995055065953,0.058484756743954716,-5.193806704814619e-06
2020-01-02,252,435,1.7261904761904763,0.9958971715861923,0.980460750706452,0.9580584599240592,0.980460750706452,0.7883845348006003,0.08562151266475737,0.08623624315059314,0.0006147304858357683,0.09400341443111651,0.09399461757583547,-8.79685528104579e-06
2020-02-03,252,436,1.7301587301587302,0.9956869591266984,0.9806814647139135,0.9547732578697546,0.9806814647139135,0.7750493977140581,0.286858111239655,0.2873156867840627,0.00045757554440772896,0.27983640570902135,0.27980039823417735,-3.600747484400202e-05
2020-03-02,252,436,1.7301587301587302,0.996573805309554,0.9844252133450316,0.9645320150287942,0.9844252133450316,0.7786698573463627,0.6013606586921896,0.595522172863564,-0.005838485828625561,0.9255231932392279,0.9253492198038913,-0.00017397343533664955
2020-04-01,252,440,1.746031746031746,0.99883569971613,0.9901517191701533,0.9800700327206846,0.9901517191701533,0.8812604249238944,0.2938987775851168,0.2986303676846711,0.004731590099554317,0.3625476374277387,0.36230354212481664,-0.00024409530292207604
2020-05-01,252,441,1.75,0.9988894018542012,0.9899068253735814,0.9793021147007899,0.9899068253735814,0.8894687247944483,0.2165973807829294,0.22036447942492468,0.0037670986419952868,0.22376002346735635,0.22357037673434377,-0.00018964673301258284
2020-06-01,252,443,1.757936507936508,0.9988674546837005,0.9897323910551517,0.9775382466775921,0.9897323910551517,0.8891908570864738,0.16150855453953408,0.16214274770507245,0.0006341931655383659,0.27253079465239316,0.27234271838661556,-0.0001880762657776036
2020-07-01,252,445,1.7658730158730158,0.9989094259982028,0.9899795106403451,0.976890040548597,0.9899795106403451,0.8906772065903722,0.14479555879666567,0.1455881703423829,0.00079261154571722,0.13026613020372418,0.13019847164914206,-6.765855458212844e-05
2020-08-03,252,445,1.7658730158730158,0.9989035952165982,0.9901169748131586,0.9774743056653206,0.9901169748131586,0.8885720182217638,0.13727904576360284,0.13877333627228786,0.00149429050868502,0.07331422630679113,0.07327856904289494,-3.565726389619106e-05
2020-09-01,252,445,1.7658730158730158,0.9988706321761993,0.9902698807374578,0.9774150268200544,0.9902698807374578,0.8834291499577518,0.1339961084791565,0.13368143587422981,-0.00031467260492668014,0.19115128150034608,0.1911214694273901,-2.9812072955964775e-05
2020-10-01,252,445,1.7658730158730158,0.9988798458739917,0.9904007186785184,0.9776882105352407,0.9904007186785184,0.8828114359562834,0.1387692666497367,0.1385677306305191,-0.0002015360192176019,0.17964355623373834,0.1795937645969905,-4.979163674784237e-05
