date,est,book,n_names,vol,ret,turnover,ret_net
2018-02-01,jse1,long_only,414,0.2130384211487343,-0.044497998688937876,0.1302242910142764,-0.04462822297995215
2018-02-01,jse3,unconstrained,414,0.2148073206949531,-0.05447025832900447,0.8659664848729065,-0.05533622481387738
2018-02-01,jse3,long_only,414,0.22830858605074317,-0.05043302259450738,0.29003234256230065,-0.05072305493706968
2018-02-01,jse5,unconstrained,414,0.20802625159964772,-0.055375120404239385,1.2061055865274641,-0.05658122599076685
2018-02-01,jse5,long_only,414,0.2300351508726486,-0.05359931911166407,0.4022537907669559,-0.05400157290243103
2018-02-01,lw,unconstrained,414,0.20793536611451433,-0.045608791635629184,1.4670098449017348,-0.04707580148053092
2018-02-01,lw,long_only,414,0.23753885879341663,-0.048182289649735324,0.3847056242063734,-0.0485669952739417
2018-02-01,mp,unconstrained,414,0.2021641239285328,-0.05097502238553023,1.0229998522400008,-0.051998022237770225
2018-02-01,mp,long_only,414,0.2293725594243166,-0.047369484480161386,0.36166619943641604,-0.0477311506795978
2018-03-01,sample,unconstrained,414,0.09656502500157661,-0.04912818642213005,8.182191663120523,-0.05731037808525057
2018-03-01,sample,long_only,414,0.1813064408367827,-0.018677072910874858,0.9325500277544616,-0.01960962293862932
2018-03-01,pca1,unconstrained,414,0.11716432753595793,0.032070560423041614,0.8844607544825038,0.03118609966855911
2018-03-01,pca1,long_only,414,0.1265487581004288,0.008759143583753123,0.28665362303534314,0.00847248996071778
2018-03-01,pca3,unconstrained,414,0.12143693232873376,0.0067679638625459115,2.3190647581411667,0.0044488991044047445
2018-03-01,pca3,long_only,414,0.15699548632255583,-0.007248949479837313,0.5947631838473779,-0.007843712663684691
2018-03-01,pca5,unconstrained,414,0.10750550617273255,0.0028574469382949682,2.520749450412174,0.000336697487882794
2018-03-01,pca5,long_only,414,0.15719466342817584,-0.009634667171184793,0.6532567765611733,-0.010287923947745966
2018-03-01,jse1,unconstrained,414,0.122698879337664,0.03529417749810623,0.9564645149922109,0.03433771298311402
2018-03-01,jse1,long_only,414,0.1261810388728704,0.009097732617129869,0.2873734013999772,0.00881035921572989
2018-03-01,jse3,unconstrained,414,0.1209886504037917,0.007764165297029682,2.4560842078045395,0.005308081089225142
2018-03-01,jse3,long_only,414,0.15672734978935188,-0.007148325707806541,0.5974558281690892,-0.00774578153597563
2018-03-01,jse5,unconstrained,414,0.10656740622022884,0.003684735605653305,2.6415698113401156,0.0010431657943131894
2018-03-01,jse5,long_only,414,0.15701415894684229,-0.009552637187576637,0.6549901890067195,-0.010207627376583357
2018-03-01,lw,unconstrained,414,0.08731539950461771,0.011907464682411413,3.870869472673773,0.008036595209737641
2018-03-01,lw,long_only,414,0.16856013379519313,-0.010836872564082396,0.7686053232159215,-0.011605477887298318
2018-03-01,mp,unconstrained,414,0.10717297757894517,0.009593404492644944,2.140135923582164,0.00745326856906278
2018-03-01,mp,long_only,414,0.16127679941435633,-0.008222478272924699,0.6596139511872581,-0.008882092224111956
2018-04-02,sample,unconstrained,416,0.10219418830743136,0.01630916786777437,7.658361192523287,0.008650806675251081
2018-04-02,sample,long_only,416,0.12928181983697679,0.021822333096355156,0.841084112470778,0.020981248983884378
2018-04-02,pca1,unconstrained,416,0.13157777336212995,0.020205069573856715,0.3933408997952018,0.019811728674061512
2018-04-02,pca1,long_only,416,0.10202499364139983,0.017785478055757815,0.14850157501320077,0.017636976480744616
2018-04-02,pca3,unconstrained,416,0.09645805936858966,0.0407926900074075,1.8561650373111782,0.03893652497009632
2018-04-02,pca3,long_only,416,0.10757986644141453,0.02784392558145516,0.4855019548789397,0.02735842362657622
2018-04-02,pca5,unconstrained,416,0.09262239321822074,0.0353222735971401,1.404903147871806,0.0339173704492683
2018-04-02,pca5,long_only,416,0.10906217610076459,0.024379467709335762,0.3211137999558562,0.024058353909379906
2018-04-02,jse1,unconstrained,416,0.1376248139004662,0.020183747556981324,0.4165273714784965,0.019767220185502827
2018-04-02,jse1,long_only,416,0.10201445429417533,0.017676042267208703,0.14932414738336847,0.017526718119825334
2018-04-02,jse3,unconstrained,416,0.09912197121242841,0.041562182714794296,1.945413072180136,0.03961676964261416
2018-04-02,jse3,long_only,416,0.10747980432096396,0.02786405023600151,0.48739666766294876,0.02737665356833856
2018-04-02,jse5,unconstrained,416,0.09478186776337988,0.035676907519811715,1.4664792581570816,0.034210428261654637
2018-04-02,jse5,long_only,416,0.10896032775492917,0.02434931912461213,0.32192204015540515,0.024027397084456725
2018-04-02,lw,unconstrained,416,0.10172676500648971,0.03308188714422593,2.487216330223375,0.03059467081400255
2018-04-02,lw,long_only,416,0.12674619623599287,0.02314552380005294,0.3919392810549992,0.02275358451899794
2018-04-02,mp,unconstrained,416,0.08952565227676197,0.04590053815053764,1.3852536267191344,0.044515284523818505
2018-04-02,mp,long_only,416,0.11811081461563845,0.030328541060887882,0.36017721702608607,0.029968363843861798
2018-05-01,sample,unconstrained,416,0.14786520459719163,-0.06748312910265808,8.355650682027797,-0.07583877978468588
2018-05-01,sample,long_only,416,0.09976159531281392,0.014592091790697396,0.9190709130213843,0.013673020877676013
2018-05-01,pca1,unconstrained,416,0.12329042719655821,-0.03182779760757044,0.3191074243811254,-0.03214690503195157
2018-05-01,pca1,long_only,416,0.09245462430268828,-0.004341236424274519,0.1077150955946845,-0.004448951519869204
2018-05-01,pca3,unconstrained,416,0.09482684653157536,-0.05007941286278057,1.2342025383316997,-0.051313615401112275
2018-05-01,pca3,long_only,416,0.085314283386444,0.0019158121782491895,0.3153562997890626,0.0016004558784601269
2018-05-01,pca5,unconstrained,416,0.0847591712867996,-0.03459807448600729,1.0681440838163485,-0.03566621856982364
2018-05-01,pca5,long_only,416,0.08427608030299201,0.007323665768584164,0.24279715614078035,0.007080868612443384
2018-05-01,jse1,unconstrained,416,0.1287105972833459,-0.03453103831041457,0.3360242904798178,-0.03486706260089439
2018-05-01,jse1,long_only,416,0.09265115694069329,-0.004558410167166253,0.10740136655879018,-0.004665811533725043
2018-05-01,jse3,unconstrained,416,0.09701135985730809,-0.05289235465380739,1.285980234470807,-0.0541783348882782
2018-05-01,jse3,long_only,416,0.0852219271643805,0.0018450817398694389,0.3164300263394472,0.0015286517135299916
2018-05-01,jse5,unconstrained,416,0.08693054058517224,-0.036695117604690596,1.1079966608629062,-0.0378031142655535
2018-05-01,jse5,long_only,416,0.08421296114140665,0.00724836161149425,0.24343811808932567,0.007004923493404924
2018-05-01,lw,unconstrained,416,0.08254056085324965,-0.035342109632936804,2.602766755655689,-0.037944876388592494
2018-05-01,lw,long_only,416,0.09505928288317113,0.015244318391846113,0.3880818804007634,0.01485623651144535
2018-05-01,mp,unconstrained,416,0.08228055682967785,-0.03320477338821444,0.8082293325246102,-0.03401300272073905
2018-05-01,mp,long_only,416,0.08641858269535774,0.013607797024488683,0.19102336010261617,0.013416773664386067
2018-06-01,sample,unconstrained,417,0.10228430108558209,0.021362986393104914,7.092909871733712,0.014270076521371203
2018-06-01,sample,long_only,417,0.07011623294004242,0.0019380205766664437,0.7144115177605118,0.0012236090589059318
2018-06-01,pca1,unconstrained,417,0.11963928520043904,0.06919881789752419,0.23032478489932603,0.06896849311262486
2018-06-01,pca1,long_only,417,0.06165033520965055,0.030650196446321283,0.08985617971996962,0.030560340266601312
2018-06-01,pca3,unconstrained,417,0.09996358589275206,0.03245436305398705,0.8390713929131244,0.03161529166107393
2018-06-01,pca3,long_only,417,0.042809225785285315,0.010010379672428625,0.20510972321819892,0.009805269949210426
2018-06-01,pca5,unconstrained,417,0.07807744620369368,0.047997830208700215,1.043547395343905,0.04695428281335631
2018-06-01,pca5,long_only,417,0.04519227723248198,0.009630879312943211,0.24337425469987106,0.00938750505824334
2018-06-01,jse1,unconstrained,417,0.12738273196398966,0.07320551012378787,0.24337404516371408,0.07296213607862416
2018-06-01,jse1,long_only,417,0.062209853751042654,0.031020697000118124,0.09005851161173181,0.03093063848850639
2018-06-01,jse3,unconstrained,417,0.10535408304014561,0.03396036696853059,0.8747521449301712,0.033085614823600416
2018-06-01,jse3,long_only,417,0.04273062408070028,0.010104885268698533,0.2058928849089054,0.009898992383789627
2018-06-01,jse5,unconstrained,417,0.08201724973869141,0.049891979602759214,1.0827883411571955,0.04880919126160202
2018-06-01,jse5,long_only,417,0.045085424537523934,0.009687476059929239,0.24392221388869015,0.009443553846040549
2018-06-01,lw,unconstrained,417,0.07360357510452407,0.04412187189313167,2.0243865469195095,0.04209748534621216
2018-06-01,lw,long_only,417,0.06847580184644783,0.0053262759152039926,0.301328291399539,0.0050249476238044535
2018-06-01,mp,unconstrained,417,0.0757503030737424,0.04299696637492704,1.1092760953321694,0.041887690279594866
2018-06-01,mp,long_only,417,0.06238486304239283,0.010363869183336594,0.26604769619697693,0.010097821487139617
2018-07-02,sample,unconstrained,416,0.11258281681802197,0.07377059592573502,8.684517257297163,0.06508607866843787
2018-07-02,sample,long_only,416,0.06904427105163907,0.030739321098387794,0.8844920410910619,0.029854829057296733
2018-07-02,pca1,unconstrained,416,0.14974396362019646,0.018518398677017274,0.2137658878787953,0.018304632789138478
2018-07-02,pca1,long_only,416,0.08789837442645256,0.021460981142792056,0.09276309734149588,0.02136821804545056
2018-07-02,pca3,unconstrained,416,0.09449534455085348,0.029847421611756252,0.7338587980395692,0.029113562813716683
2018-07-02,pca3,long_only,416,0.06436901009598146,0.027879554749409518,0.1913583224929906,0.027688196426916528
2018-07-02,pca5,unconstrained,416,0.09831118430684684,0.024524255231336042,1.3696434049150628,0.02315461182642098
2018-07-02,pca5,long_only,416,0.06566679695996601,0.026202892477804544,0.3392656082528886,0.025863626869551657
2018-07-02,jse1,unconstrained,416,0.1575395174372787,0.01781958186405874,0.2260351146880049,0.017593546749370734
2018-07-02,jse1,long_only,416,0.08856089234581452,0.021259542191181396,0.0928179803638584,0.02116672421081754
2018-07-02,jse3,unconstrained,416,0.09818250210112613,0.0298009383465081,0.7634169184312412,0.02903752142807686
2018-07-02,jse3,long_only,416,0.06441731906267932,0.02781806293492951,0.19222338685733587,0.027625839548072174
2018-07-02,jse5,unconstrained,416,0.10175421319966114,0.024357865409111862,1.4219612242065884,0.02293590418490527
2018-07-02,jse5,long_only,416,0.06568829166273735,0.02616508700589511,0.3403988925207881,0.025824688113374322
2018-07-02,lw,unconstrained,416,0.08600818559272551,0.049169172283301296,2.770991469498785,0.04639818081380251
2018-07-02,lw,long_only,416,0.06899322860213106,0.0305303242116914,0.41610519535854396,0.030114219016332856
2018-07-02,mp,unconstrained,416,0.08373697667109602,0.020527964526988268,0.8481048871859381,0.01967985963980233
2018-07-02,mp,long_only,416,0.0703873998014131,0.021725155471858767,0.21071088495144402,0.021514444586907322
2018-08-01,sample,unconstrained,417,0.10084680017558559,-0.004273579989467313,8.053956360797951,-0.012327536350265265
2018-08-01,sample,long_only,417,0.07051934170373345,0.021302360783355397,0.7969518135256108,0.020505408969829785
2018-08-01,pca1,unconstrained,417,0.09737556766595688,0.024062900727195944,0.22814358256772124,0.023834757144628224
2018-08-01,pca1,long_only,417,0.06536520794632618,0.022146197265896176,0.08826801488367972,0.022057929251012496
2018-08-01,pca3,unconstrained,417,0.06265360230382347,0.009635483857328871,0.9287778208700541,0.008706706036458817
2018-08-01,pca3,long_only,417,0.05953649006907402,0.020730443340439143,0.2206526875442663,0.020509790652894877
2018-08-01,pca5,unconstrained,417,0.06785947006354826,0.025190899622020098,1.4718067017426242,0.023719092920277473
2018-08-01,pca5,long_only,417,0.06234521800383813,0.02175578763235663,0.33938055037802095,0.02141640708197861
2018-08-01,jse1,unconstrained,417,0.10178505856082609,0.024092881237204926,0.24132423107551237,0.023851557006129412
2018-08-01,jse1,long_only,417,0.0656187934203548,0.022087845973461258,0.08825505544600712,0.02199959091801525
2018-08-01,jse3,unconstrained,417,0.06399749545763211,0.009100361022687341,0.9675624066479365,0.008132798616039405
2018-08-01,jse3,long_only,417,0.05948345384506023,0.020715347669575078,0.22138578807607356,0.020493961881499004
2018-08-01,jse5,unconstrained,417,0.06945411528774151,0.025223530152197644,1.5265696789454082,0.023696960473252236
2018-08-01,jse5,long_only,417,0.062295986285617846,0.021754445859233442,0.34025636085690425,0.021414189498376538
2018-08-01,lw,unconstrained,417,0.07253040807016348,0.0043675707140929205,2.3421672693112816,0.002025403444781639
2018-08-01,lw,long_only,417,0.06560525090541391,0.022616529757464667,0.3239749342033925,0.022292554823261274
2018-08-01,mp,unconstrained,417,0.06573383936845967,0.024117649267457776,0.8756849045516185,0.023241964362906157
2018-08-01,mp,long_only,417,0.06559849554787701,0.024886091938392717,0.21738118590916222,0.024668710752483555
2018-09-04,sample,unconstrained,418,0.09454697500776864,0.03312803338784609,8.477360315916842,0.024650673071929245
2018-09-04,sample,long_only,418,0.05503556880472052,0.0021216252902044037,0.8746497183168676,0.001246975571887536
2018-09-04,pca1,unconstrained,418,0.14792856850383757,-0.004540197547852072,0.16968491451927617,-0.004709882462371348
2018-09-04,pca1,long_only,418,0.09332370901578817,-0.004133765407560722,0.0717720999902149,-0.0042055375075509376
2018-09-04,pca3,unconstrained,418,0.08039557074776256,-0.0033118680328315313,0.6124637160086431,-0.003924331748840174
2018-09-04,pca3,long_only,418,0.056185831233867445,-0.0020548413937013753,0.13476517658037157,-0.002189606570281747
2018-09-04,pca5,unconstrained,418,0.08244918991614848,-0.011506998203930698,0.6610642981868985,-0.012168062502117596
2018-09-04,pca5,long_only,418,0.053283821913447466,-0.0029833585823549023,0.15708463520288513,-0.0031404432175577875
2018-09-04,jse1,unconstrained,418,0.1543872379469814,-0.004940303029814417,0.17791604209350828,-0.005118219071907925
2018-09-04,jse1,long_only,418,0.09400972485038092,-0.004316169577749965,0.0720797528912365,-0.004388249330641201
2018-09-04,jse3,unconstrained,418,0.08292620388462064,-0.003468526243666489,0.6367724669367287,-0.004105298710603217
2018-09-04,jse3,long_only,418,0.056221852670112545,-0.0020679359878919778,0.13523761634468165,-0.0022031736042366595
2018-09-04,jse5,unconstrained,418,0.08524086787375545,-0.011927169986953125,0.6846839543872874,-0.012611853941340413
2018-09-04,jse5,long_only,418,0.05332390632749426,-0.0029969537299014614,0.15726642498655374,-0.0031542201548880153
2018-09-04,lw,unconstrained,418,0.06880801795908484,0.0014110499517237035,2.4230515479276074,-0.0010120015962039037
2018-09-04,lw,long_only,418,0.05187241220492432,0.0020439262793311838,0.3491316876650728,0.001694794591666111
2018-09-04,mp,unconstrained,418,0.07523395802021637,0.0007325835379274554,0.8042946298040526,-7.171109187659728e-05
2018-09-04,mp,long_only,418,0.050478897054912784,-0.0003411006286254386,0.19870921582560253,-0.0005398098444510411
2018-10-01,sample,unconstrained,421,0.1463718631639139,0.05507894550286188,8.806454688319747,0.046272490814542135
2018-10-01,sample,long_only,421,0.18338344391733466,-0.04700236237875348,0.8899185886395626,-0.04789228096739304
2018-10-01,pca1,unconstrained,421,0.2131198704662248,0.03817908085860817,0.15098330546513505,0.038028097553143035
2018-10-01,pca1,long_only,421,0.1496929964980271,-0.008135609951620507,0.06010166121364077,-0.008195711612834148
2018-10-01,pca3,unconstrained,421,0.15100371026886042,-0.013518608902331322,0.6130055239264857,-0.014131614426257808
2018-10-01,pca3,long_only,421,0.1588192130808132,-0.043559477911601203,0.1416369771828139,-0.04370111488878402
2018-10-01,pca5,unconstrained,421,0.14832150424378865,-0.013617022390144368,0.5995015922977851,-0.014216523982442154
2018-10-01,pca5,long_only,421,0.1608969534992827,-0.04517978047839106,0.14050549884545072,-0.04532028597723651
2018-10-01,jse1,unconstrained,421,0.2246790896832763,0.04324209055466435,0.16067809041916567,0.04308141246424519
2018-10-01,jse1,long_only,421,0.14987696599948935,-0.007492064935911265,0.059975073096416066,-0.007552040009007681
2018-10-01,jse3,unconstrained,421,0.1546927496975386,-0.011800690531351642,0.6376076611821633,-0.012438298192533805
2018-10-01,jse3,long_only,421,0.15858952615634067,-0.04347799926308617,0.14189452172928757,-0.043619893784815456
2018-10-01,jse5,unconstrained,421,0.1517135478071298,-0.012007511322404444,0.6213421114930459,-0.01262885343389749
2018-10-01,jse5,long_only,421,0.16068138965513737,-0.045101632705807915,0.14065253348647605,-0.04524228523929439
2018-10-01,lw,unconstrained,421,0.11772578217803001,-0.030070449888247162,2.0890099249641763,-0.03215945981321134
2018-10-01,lw,long_only,421,0.18546352151030376,-0.05244983840670739,0.30763286489574626,-0.052757471271603136
2018-10-01,mp,unconstrained,421,0.13275307254748844,-0.010283552594100425,0.749999808733862,-0.011033552402834287
2018-10-01,mp,long_only,421,0.18787470002516968,-0.04798066090750619,0.19018565560999723,-0.04817084656311619
2018-11-01,sample,unconstrained,421,0.15272778880456223,0.021781264677161974,9.334768881678166,0.012446495795483807
2018-11-01,sample,long_only,421,0.14690976521388807,0.02818461043270539,0.9092897977205553,0.027275320634984834
2018-11-01,pca1,unconstrained,421,0.13880591959997204,0.05831453270035495,0.4958234642391862,0.05781870923611576
2018-11-01,pca1,long_only,421,0.09966077443690217,0.047072491177712485,0.1844079948903888,0.046888083182822095
2018-11-01,pca3,unconstrained,421,0.1296802196124515,0.03755601105800133,1.215248061300855,0.03634076299670048
2018-11-01,pca3,long_only,421,0.12428038813683058,0.03835703331147943,0.27605158644276856,0.03808098172503666
2018-11-01,pca5,unconstrained,421,0.1291000364676106,0.021920826173941158,1.3092584938995029,0.020611567680041656
2018-11-01,pca5,long_only,421,0.12885688167482365,0.033114554938558985,0.29412504087804214,0.03282042989768094
2018-11-01,jse1,unconstrained,421,0.14438811640978128,0.059217250172889695,0.5322725275265476,0.058684977645363144
2018-11-01,jse1,long_only,421,0.09954182591564979,0.04720405062401187,0.18536529884767708,0.04701868532516419
2018-11-01,jse3,unconstrained,421,0.13112394906321428,0.03751256020184937,1.25373391965752,0.036258826282191854
2018-11-01,jse3,long_only,421,0.12411806597386033,0.038403427033242656,0.2764652332972388,0.038126961799945416
2018-11-01,jse5,unconstrained,421,0.1302800887015812,0.021517998757965315,1.347395789008961,0.020170602968956355
2018-11-01,jse5,long_only,421,0.12871365784617972,0.03315405221878079,0.294592360657085,0.032859459858123705
2018-11-01,lw,unconstrained,421,0.12152874169773008,0.035456219958101456,3.121350178837017,0.03233486977926444
2018-11-01,lw,long_only,421,0.14365506923525348,0.02931840842846642,0.4473393495692462,0.028871069078897173
2018-11-01,mp,unconstrained,421,0.09311466947470284,0.01890290900912928,1.5256476497446678,0.01737726135938461
2018-11-01,mp,long_only,421,0.1333705646448103,0.025302762676587265,0.394823441732319,0.024907939234854945
2018-12-03,sample,unconstrained,424,0.20090116360755594,-0.07238282771355399,8.018348533911896,-0.08040117624746589
2018-12-03,sample,long_only,424,0.2522096651896474,-0.10971062380157291,0.7897031239290194,-0.11050032692550193
2018-12-03,pca1,unconstrained,424,0.22226280154321273,-0.07518642119065685,0.30240681182294715,-0.0754888280024798
2018-12-03,pca1,long_only,424,0.21502415481998632,-0.08810785079623003,0.1312645096710467,-0.08823911530590108
2018-12-03,pca3,unconstrained,424,0.18966355979524513,-0.07640518708562538,1.0394757272470851,-0.07744466281287246
2018-12-03,pca3,long_only,424,0.22253076939577857,-0.09907274005925827,0.2587187332405048,-0.09933145879249877
2018-12-03,pca5,unconstrained,424,0.16212323029235276,-0.08156997618116904,1.4474549737975373,-0.08301743115496658
2018-12-03,pca5,long_only,424,0.2238177162832097,-0.10224676568618064,0.37536767108155095,-0.1026221333572622
2018-12-03,jse1,unconstrained,424,0.22527323216626904,-0.07415561016820386,0.3149007380055787,-0.07447051090620944
2018-12-03,jse1,long_only,424,0.21499102350470134,-0.0879420102869229,0.13127614974836516,-0.08807328643667127
2018-12-03,jse3,unconstrained,424,0.19034723450375343,-0.07566624197447347,1.0644066818899325,-0.0767306486563634
2018-12-03,jse3,long_only,424,0.22239630309248176,-0.09903977973571841,0.2589670971328526,-0.09929874683285127
2018-12-03,jse5,unconstrained,424,0.16115152436580638,-0.08097218300829076,1.4815956186745032,-0.08245377862696526
2018-12-03,jse5,long_only,424,0.22366677784537264,-0.1022200241137574,0.3765460379882474,-0.10259657015174564
2018-12-03,lw,unconstrained,424,0.15649931792011812,-0.08341247535610938,3.1224997965941936,-0.08653497515270357
2018-12-03,lw,long_only,424,0.2467229094765617,-0.10407243303611512,0.4444168776165006,-0.10451684991373161
2018-12-03,mp,unconstrained,424,0.16885987537674854,-0.08458655952171587,1.0642978476379157,-0.08565085736935378
2018-12-03,mp,long_only,424,0.24252312099760603,-0.10815432560059475,0.27702487986955043,-0.1084313504804643
2019-01-02,sample,unconstrained,423,0.11606705548993848,0.04212816668146361,6.923709066968212,0.035204457614495394
2019-01-02,sample,long_only,423,0.15283262139537532,0.09356149811983132,0.7259182758994045,0.09283557984393191
2019-01-02,pca1,unconstrained,423,0.13470576776081433,0.057096651870366694,0.31911669687390193,0.056777535173492794
2019-01-02,pca1,long_only,423,0.1050367762099783,0.07630066632832978,0.11371150260507319,0.07618695482572471
2019-01-02,pca3,unconstrained,423,0.15150616517041854,0.03541819877595531,1.53415457612253,0.033884044199832784
2019-01-02,pca3,long_only,423,0.13206531988750544,0.08100925763417645,0.29668461057123907,0.08071257302360521
2019-01-02,pca5,unconstrained,423,0.12858944210766948,0.03803355430326241,1.5305302487460013,0.036503024054516414
2019-01-02,pca5,long_only,423,0.1314695109090641,0.08187409551014452,0.286092416148385,0.08158800309399614
2019-01-02,jse1,unconstrained,423,0.13958232503889104,0.055971815715074584,0.32673710800139344,0.05564507860707319
2019-01-02,jse1,long_only,423,0.10500487011591315,0.07620916499659465,0.1137017077852028,0.07609546328880945
2019-01-02,jse3,unconstrained,423,0.15328835386998213,0.03387417421629174,1.5742804576999827,0.03229989375859176
2019-01-02,jse3,long_only,423,0.13197271871026053,0.0809648727716907,0.29700194477185327,0.08066787082691886
2019-01-02,jse5,unconstrained,423,0.1298683129115701,0.03664632069172565,1.5674349346247936,0.03507888575710086
2019-01-02,jse5,long_only,423,0.13140401976361102,0.0818393491094522,0.28636839149919113,0.08155298071795301
2019-01-02,lw,unconstrained,423,0.1525962871470464,0.06877847002686241,4.450172144357494,0.06432829788250491
2019-01-02,lw,long_only,423,0.1490290888510398,0.09167267869115045,0.5085753347465118,0.09116410335640394
2019-01-02,mp,unconstrained,423,0.12151558183613684,0.058571722152042635,1.4628310463544987,0.057108891105688134
2019-01-02,mp,long_only,423,0.15221777721796817,0.08906741027105423,0.3134527176194559,0.08875395755343478
2019-02-01,sample,unconstrained,423,0.16034512856849584,-0.010495666094144901,8.832155794186995,-0.019327821888331896
2019-02-01,sample,long_only,423,0.0720754350770426,0.03891904942868593,0.7900723967518062,0.03812897703193412
2019-02-01,pca1,unconstrained,423,0.09134161561314738,0.019760117079772734,0.23468440773972568,0.019525432672033008
2019-02-01,pca1,long_only,423,0.04996816171289539,0.03188781841902613,0.09518091009634892,0.031792637508929786
2019-02-01,pca3,unconstrained,423,0.0948320095610497,0.054962401417355256,1.0017518954583338,0.05396064952189692
2019-02-01,pca3,long_only,423,0.05932351172701285,0.04106436140649786,0.19030507799845758,0.0408740563284994
2019-02-01,pca5,unconstrained,423,0.08381050634003856,0.0501247173188433,1.0816932176760536,0.049043024101167246
2019-02-01,pca5,long_only,423,0.06008790362127965,0.04146813572334104,0.20437455460325704,0.041263761168737784
2019-02-01,jse1,unconstrained,423,0.09438673921255057,0.01909937387603518,0.2419105937334326,0.01885746328230175
2019-02-01,jse1,long_only,423,0.05003199342711571,0.03185631766618413,0.09522696330529627,0.03176109070287884
2019-02-01,jse3,unconstrained,423,0.0963776979955344,0.055296053638267006,1.0242493814337708,0.054271804256833235
2019-02-01,jse3,long_only,423,0.059282939626908934,0.041048473579258615,0.19044666621072814,0.040858026913047886
2019-02-01,jse5,unconstrained,423,0.08508183844197385,0.050306807212029014,1.104341340022517,0.049202465872006496
2019-02-01,jse5,long_only,423,0.06004878635210482,0.04146354786599582,0.20461345714639145,0.04125893440884943
2019-02-01,lw,unconstrained,423,0.10154033356522808,0.03331957429089284,4.322510803591998,0.028997063487300846
2019-02-01,lw,long_only,423,0.0711794035764209,0.037667045589477796,0.47163887149205114,0.03719540671798575
2019-02-01,mp,unconstrained,423,0.0879752458986265,0.0591748098255014,0.9170704078007568,0.05825773941770064
2019-02-01,mp,long_only,423,0.06606535418480178,0.04534235315016133,0.18549904682440221,0.045156854103336926
2019-03-01,sample,unconstrained,424,0.09552879230812596,0.0004935686499986948,9.057193721408533,-0.008563625071409838
2019-03-01,sample,long_only,424,0.11718692878518856,0.016555128409121392,0.8065953420023371,0.015748533067119055
2019-03-01,pca1,unconstrained,424,0.08535133948546342,0.02733218545568581,0.3347242982658438,0.026997461157419966
2019-03-01,pca1,long_only,424,0.07261452825893418,0.02595754686257845,0.10864511715523667,0.025848901745423213
2019-03-01,pca3,unconstrained,424,0.07457316168661338,0.0002940738685233337,1.4168202855561882,-0.0011227464170328546
2019-03-01,pca3,long_only,424,0.09146354774543651,0.013572276219462713,0.2907705614848044,0.013281505657977909
2019-03-01,pca5,unconstrained,424,0.0740956156690836,-0.004567892326176331,1.4655642370400288,-0.00603345656321636
2019-03-01,pca5,long_only,424,0.09792226990726356,0.012416730402609122,0.28892508541442996,0.012127805317194693
2019-03-01,jse1,unconstrained,424,0.08805564713081085,0.02751811640882635,0.3449714684583928,0.027173144940367957
2019-03-01,jse1,long_only,424,0.07258342553891703,0.026026908857762255,0.10865510127013941,0.025918253756492114
2019-03-01,jse3,unconstrained,424,0.07555186500765974,-0.00013384286041912994,1.4511819527215228,-0.0015850248131406529
2019-03-01,jse3,long_only,424,0.09137549667129856,0.0135594378852294,0.2910639568277008,0.0132683739284017
2019-03-01,jse5,unconstrained,424,0.0747448518834369,-0.005071446883442387,1.4973337927270278,-0.006568780676169415
2019-03-01,jse5,long_only,424,0.0978584625166652,0.012389821251610067,0.2892417503721101,0.012100579501237956
2019-03-01,lw,unconstrained,424,0.0643714714877557,0.021362061046215707,4.741717383699005,0.0166203436625167
2019-03-01,lw,long_only,424,0.11430632947621323,0.019476625731389516,0.5502949103670753,0.01892633082102244
2019-03-01,mp,unconstrained,424,0.05654436082737958,0.0192836997874557,1.360900926513539,0.01792279886094216
2019-03-01,mp,long_only,424,0.10643948911978912,0.015434876283137455,0.3034592612184982,0.015131417021918956
2019-04-01,sample,unconstrained,424,0.10266172317372081,-0.01368884917880073,10.034171270601664,-0.023723020449402395
2019-04-01,sample,long_only,424,0.07905279638000197,0.01044113932050374,1.0014513354744925,0.009439687985029248
2019-04-01,pca1,unconstrained,424,0.10879351069300677,0.003962639982452068,0.17131909446541946,0.0037913208879866486
2019-04-01,pca1,long_only,424,0.08211716469403714,0.009281261749885571,0.06795642169895455,0.009213305328186617
2019-04-01,pca3,unconstrained,424,0.11461789853501346,0.032018329493557374,0.8762948446377798,0.031142034648919594
2019-04-01,pca3,long_only,424,0.0686645714390318,0.019515271909078515,0.19928706424328615,0.019315984844835227
2019-04-01,pca5,unconstrained,424,0.11392945468829184,0.03493336422833145,0.8228103431029016,0.03411055388522855
2019-04-01,pca5,long_only,424,0.07031366380155284,0.0201699603834122,0.16350480673478185,0.020006455576677417
2019-04-01,jse1,unconstrained,424,0.11078705097422703,0.0036862529488265027,0.17594460572962461,0.003510308343096878
2019-04-01,jse1,long_only,424,0.08226185492420049,0.009257814775933026,0.06827202203624955,0.009189542753896777
2019-04-01,jse3,unconstrained,424,0.11687821699770568,0.03240130136086401,0.8955809132978929,0.03150572044756612
2019-04-01,jse3,long_only,424,0.0686526339741748,0.019516521204098358,0.19977680705920622,0.019316744397039152
2019-04-01,jse5,unconstrained,424,0.11589962861748755,0.035380500741363397,0.8372905439213353,0.03454321019744206
2019-04-01,jse5,long_only,424,0.07029806673856742,0.02017921128845448,0.16355143444885767,0.020015659854005625
