date,est,n_names,n_basket,te,turnover
2018-12-03,mp,424,85,0.016560368897988533,1.9184885994490561
2019-01-02,sample,423,85,0.029515455139399033,1.6422450277403493
2019-01-02,pca1,423,85,0.022869739156117473,0.7191271735497251
2019-01-02,pca3,423,85,0.023057285513711237,0.7547331088836335
2019-01-02,pca5,423,85,0.0218537208176576,0.8134046085192821
2019-01-02,jse1,423,85,0.02285433212073375,0.7191419108941772
2019-01-02,jse3,423,85,0.02305975044771442,0.7543654527268819
2019-01-02,jse5,423,85,0.021850909293268793,0.8130510616801737
2019-01-02,lw,423,85,0.023655324180094226,0.9281168845957317
2019-01-02,mp,423,85,0.020828889386695963,0.7836985590528572
2019-02-01,sample,423,85,0.054434691377754564,1.4861619047152062
2019-02-01,pca1,423,85,0.025275031817594506,0.46091432928664744
2019-02-01,pca3,423,85,0.024785624846881668,0.5111069480814017
2019-02-01,pca5,423,85,0.024813839567318845,0.49843222561542105
2019-02-01,jse1,423,85,0.02524863535152291,0.4606438421436033
2019-02-01,jse3,423,85,0.024786833750138078,0.5110257798597242
2019-02-01,jse5,423,85,0.024814072943821618,0.4980788829360196
2019-02-01,lw,423,85,0.018969994614975522,0.6607556453413393
2019-02-01,mp,423,85,0.016837347265029754,0.3797364379070078
2019-03-01,sample,424,85,0.03131533336047913,1.5513590934186048
2019-03-01,pca1,424,85,0.024190443900955334,0.8979081856949112
2019-03-01,pca3,424,85,0.018831826394763614,0.9899455711583686
2019-03-01,pca5,424,85,0.01789616076501604,0.977293624513312
2019-03-01,jse1,424,85,0.02417409753400304,0.8976757659381197
2019-03-01,jse3,424,85,0.018825503333948265,0.989803170087793
2019-03-01,jse5,424,85,0.01788247012697443,0.9772476772179813
2019-03-01,lw,424,85,0.018604604997235062,1.0921807024786143
2019-03-01,mp,424,85,0.016172942900904794,0.8337354354565362
2019-04-01,sample,424,85,0.03190294116603999,1.5849616144791114
2019-04-01,pca1,424,85,0.01967863372405835,0.18619393221310215
2019-04-01,pca3,424,85,0.020400648277706986,0.21317419524057432
2019-04-01,pca5,424,85,0.018319860781889137,0.298839727533355
2019-04-01,jse1,424,85,0.01967740365137363,0.18618843515644612
2019-04-01,jse3,424,85,0.02040226259130328,0.21280873023125216
2019-04-01,jse5,424,85,0.018320112775259845,0.2985557365708252
2019-04-01,lw,424,85,0.018972829983166527,0.3135467509249041
2019-04-01,mp,424,85,0.018819536606927395,0.10551684837280996
2019-05-01,sample,423,85,0.02729705376133782,1.8906079328814211
2019-05-01,pca1,423,85,0.01688160121925253,1.6622729235089122
2019-05-01,pca3,423,85,0.017528548988132248,1.6896817579083558
2019-05-01,pca5,423,85,0.016237408613583644,1.7142503778027902
2019-05-01,jse1,423,85,0.016885132814793806,1.6622975682614114
2019-05-01,jse3,423,85,0.017521751640228574,1.689736167554112
2019-05-01,jse5,423,85,0.016233041534209264,1.7142805844377986
2019-05-01,lw,423,85,0.014693881325592574,1.739892597705021
2019-05-01,mp,423,85,0.01234455207278612,1.7518310582839578
2019-06-03,sample,424,85,0.04380803867042974,1.9060153023804274
2019-06-03,pca1,424,85,0.022029107173431497,1.2198597655979957
2019-06-03,pca3,424,85,0.0210872086115683,1.2512723586112202
2019-06-03,pca5,424,85,0.021237370370205743,1.268324478116454
2019-06-03,jse1,424,85,0.022044727858883516,1.2197546795825198
2019-06-03,jse3,424,85,0.021096859186688546,1.2513498074730403
2019-06-03,jse5,424,85,0.02124779156260497,1.2682809689759318
2019-06-03,lw,424,85,0.021742782850504305,1.3924591477432573
2019-06-03,mp,424,85,0.017363551466292704,1.1942688908089247
2019-07-01,sample,428,86,0.048314194685914545,1.9959677762468964
2019-07-01,pca1,428,86,0.030460783406420146,1.8355067092078163
2019-07-01,pca3,428,86,0.030095449826096448,1.838514884069064
2019-07-01,pca5,428,86,0.029973971662155287,1.8485943629657882
2019-07-01,jse1,428,86,0.030457742683241265,1.8354906673175304
2019-07-01,jse3,428,86,0.030091541186864922,1.8385114284499497
2019-07-01,jse5,428,86,0.029971434812892828,1.8485439898965668
2019-07-01,lw,428,86,0.029640565795127725,1.897508212627559
2019-07-01,mp,428,86,0.025257621806775536,1.8662439825864068
2019-08-01,sample,429,86,0.02227935295093114,1.4706778973157937
2019-08-01,pca1,429,86,0.0211929817538256,0.4520149616660837
2019-08-01,pca3,429,86,0.020698630175943943,0.462740585111746
2019-08-01,pca5,429,86,0.02159305202240892,0.49497940422212855
2019-08-01,jse1,429,86,0.02119739266381181,0.4520519156547292
2019-08-01,jse3,429,86,0.02070027170368485,0.46263088690497467
2019-08-01,jse5,429,86,0.021593940146197484,0.4949799710228552
2019-08-01,lw,429,86,0.02088265999610893,0.673177985877973
2019-08-01,mp,429,86,0.02150337507664903,0.3444067582247381
2019-09-03,sample,433,87,0.03682703427536104,1.819326640153862
2019-09-03,pca1,433,87,0.023496153978353394,1.5190462316668634
2019-09-03,pca3,433,87,0.023165805821081128,1.55457455239294
2019-09-03,pca5,433,87,0.020151015016341405,1.5931228325378348
2019-09-03,jse1,433,87,0.02347760347608651,1.5191783085950286
2019-09-03,jse3,433,87,0.023118833359491994,1.5548225494623034
2019-09-03,jse5,433,87,0.020115819869779634,1.5932925836652339
2019-09-03,lw,433,87,0.02115089502242494,1.6501322621047354
2019-09-03,mp,433,87,0.017648320493587066,1.5137311196634533
2019-10-01,sample,434,87,0.04389362708718706,1.7722627053164977
2019-10-01,pca1,434,87,0.02326006532482254,1.2917910080585835
2019-10-01,pca3,434,87,0.020964542298486176,1.3216105356402554
2019-10-01,pca5,434,87,0.018147109643751165,1.3325677197095636
2019-10-01,jse1,434,87,0.02325966743046959,1.2921335881590998
2019-10-01,jse3,434,87,0.02094645113490447,1.3218456171301485
2019-10-01,jse5,434,87,0.01813390040962078,1.3327801445808536
2019-10-01,lw,434,87,0.017285791682765988,1.5487744691710679
2019-10-01,mp,434,87,0.02007889122628439,1.3069627743428809
2019-11-01,sample,435,87,0.03018459007478295,1.9022803313596133
2019-11-01,pca1,435,87,0.019629179243339706,1.766337416941444
2019-11-01,pca3,435,87,0.01891857632470379,1.7917719561694931
2019-11-01,pca5,435,87,0.020261628863076808,1.7911037177857991
2019-11-01,jse1,435,87,0.019615540155029525,1.7663209518001666
2019-11-01,jse3,435,87,0.018916874630047636,1.7918223986876496
2019-11-01,jse5,435,87,0.02026074218281027,1.791157883651985
2019-11-01,lw,435,87,0.020391689484408917,1.8659204554097846
2019-11-01,mp,435,87,0.019799996367265774,1.7348177186581744
2019-12-02,sample,436,88,0.022858091776072287,1.6811322311049333
2019-12-02,pca1,436,88,0.01701300849490074,0.7649525267248403
2019-12-02,pca3,436,88,0.015867224646305127,0.7566161137035491
2019-12-02,pca5,436,88,0.017084944380971436,0.8465147492569175
2019-12-02,jse1,436,88,0.01701642548036919,0.7649317285811743
2019-12-02,jse3,436,88,0.015870188641386857,0.7565136361106932
2019-12-02,jse5,436,88,0.01708181889595575,0.846353117361309
2019-12-02,lw,436,88,0.018768088745157906,1.0191731768503658
2019-12-02,mp,436,88,0.017794016713009488,0.7810435617458571
2020-01-02,sample,439,88,0.023876874313524865,1.775475262831753
2020-01-02,pca1,439,88,0.029409769611318297,1.5633361916360082
2020-01-02,pca3,439,88,0.02836826633806341,1.5758794638488802
2020-01-02,pca5,439,88,0.02712344426964919,1.588947868721817
2020-01-02,jse1,439,88,0.02941042288914085,1.5632807948514595
2020-01-02,jse3,439,88,0.02837382946135905,1.5757660040324826
2020-01-02,jse5,439,88,0.027132932908964527,1.5888710296132094
2020-01-02,lw,439,88,0.019203503372126497,1.691931412695175
2020-01-02,mp,439,88,0.0204643754780887,1.615459183772613
2020-02-03,sample,440,88,0.0372202486265663,1.3914778683674056
2020-02-03,pca1,440,88,0.02295990377303153,0.7750226901639727
2020-02-03,pca3,440,88,0.022126812888145785,0.8089161404843721
2020-02-03,pca5,440,88,0.024308802558267242,0.8493468002975365
2020-02-03,jse1,440,88,0.022993728851239677,0.7747592363921033
2020-02-03,jse3,440,88,0.022140789386525854,0.8086898286723029
2020-02-03,jse5,440,88,0.024324464932871097,0.8488695539857601
2020-02-03,lw,440,88,0.02156585156622922,0.8343376538093669
2020-02-03,mp,440,88,0.023466532088960712,0.7469684293837531
2020-03-02,sample,440,88,0.10521472343215682,1.092720169757448
2020-03-02,pca1,440,88,0.10261678336104432,0.26216913726901947
2020-03-02,pca3,440,88,0.09332658834092745,0.30745656141739275
2020-03-02,pca5,440,88,0.08602562851296514,0.35536290207886506
2020-03-02,jse1,440,88,0.1033095708065773,0.26265834284738204
2020-03-02,jse3,440,88,0.09345493531507414,0.3071442280057246
2020-03-02,jse5,440,88,0.08617080161621936,0.3542915528178963
2020-03-02,lw,440,88,0.08114627761178315,0.32193448483761866
2020-03-02,mp,440,88,0.07796764601943174,0.21559938147792412
2020-04-01,sample,441,89,0.09408132017075675,1.5298365778074605
2020-04-01,pca1,441,89,0.03914554370061939,0.49639838276564563
2020-04-01,pca3,441,89,0.039696259431657006,0.4969629615530274
2020-04-01,pca5,441,89,0.03797558498809252,0.5131271986647257
2020-04-01,jse1,441,89,0.03929584589300161,0.4947866278231304
2020-04-01,jse3,441,89,0.039760293070583014,0.49680406381639935
2020-04-01,jse5,441,89,0.038012331736677785,0.5131786355698725
2020-04-01,lw,441,89,0.04129162674396855,0.61438957555457
2020-04-01,mp,441,89,0.03685661463496132,0.4157461163115657
2020-05-01,sample,442,89,0.06204016222075623,1.6510975574423945
2020-05-01,pca1,442,89,0.04219657071908088,0.7132527551876744
2020-05-01,pca3,442,89,0.03653957893056582,0.775410598702581
2020-05-01,pca5,442,89,0.0432327222726363,0.7507628917836884
2020-05-01,jse1,442,89,0.04199878008756789,0.7128557861365254
2020-05-01,jse3,442,89,0.03647741296288055,0.7753088089016571
2020-05-01,jse5,442,89,0.043188863784583656,0.7506620675408342
2020-05-01,lw,442,89,0.04009354547714211,1.0291327516501263
2020-05-01,mp,442,89,0.035439950936905926,0.7289907178201953
2020-06-01,sample,443,89,0.08627199607187092,1.5310561989257623
2020-06-01,pca1,443,89,0.04191317906572344,0.6049741556068422
2020-06-01,pca3,443,89,0.04166295136377252,0.6301664441575912
2020-06-01,pca5,443,89,0.039352137966862405,0.5995412205138759
2020-06-01,jse1,443,89,0.04195351517691955,0.6047001855521069
2020-06-01,jse3,443,89,0.041664236575512915,0.6300046923347247
2020-06-01,jse5,443,89,0.03935149626399107,0.5994245554668888
2020-06-01,lw,443,89,0.03200277808666111,0.7618579476837531
2020-06-01,mp,443,89,0.036594036553892595,0.5344552275381461
2020-07-01,sample,447,90,0.05077912960948396,1.8601202087457216
2020-07-01,pca1,447,90,0.03213721796214144,1.7613999595151495
2020-07-01,pca3,447,90,0.033242152501851356,1.7806461317449753
2020-07-01,pca5,447,90,0.029723774121751634,1.7660213444847073
2020-07-01,jse1,447,90,0.03213844466371051,1.761299785995507
2020-07-01,jse3,447,90,0.033237789024562286,1.780634161198571
2020-07-01,jse5,447,90,0.029721727920372264,1.765995837441959
2020-07-01,lw,447,90,0.024319062734182537,1.7844418333894452
2020-07-01,mp,447,90,0.029288707458834704,1.7599005751958747
2020-08-03,sample,447,90,0.04593390987269238,1.574880047351276
2020-08-03,pca1,447,90,0.022951955399119255,0.16825588946381181
2020-08-03,pca3,447,90,0.021976744945411037,0.24323753208394056
2020-08-03,pca5,447,90,0.021266419006034584,0.23944061560295463
2020-08-03,jse1,447,90,0.022946469650063923,0.1682303627650698
2020-08-03,jse3,447,90,0.021970289212431365,0.24309932276115964
2020-08-03,jse5,447,90,0.021263637099055016,0.23912829556320866
2020-08-03,lw,447,90,0.023096357567289328,0.37074521965463064
2020-08-03,mp,447,90,0.02137211839422535,0.0685356604639287
2020-09-01,sample,447,90,0.04140299094914166,1.5461042928612132
2020-09-01,pca1,447,90,0.0176090949601058,0.1365601621587504
2020-09-01,pca3,447,90,0.01639121354015876,0.1620681806753213
2020-09-01,pca5,447,90,0.019534206138027678,0.23733612467781473
2020-09-01,jse1,447,90,0.01760262143971584,0.1365373997187439
2020-09-01,jse3,447,90,0.016384346281068808,0.16197204917482658
2020-09-01,jse5,447,90,0.019529831205851934,0.23721371259383367
2020-09-01,lw,447,90,0.027166427751040098,0.3632689078475197
2020-09-01,mp,447,90,0.020420447480204648,0.045566525924348206
2020-10-01,sample,447,90,0.030981795311751107,1.6753074569054824
2020-10-01,pca1,447,90,0.02174586092656898,1.1330396418130502
2020-10-01,pca3,447,90,0.02240226086432217,1.1399091111059487
2020-10-01,pca5,447,90,0.02206928706232872,1.163283629940211
2020-10-01,jse1,447,90,0.02174378583580509,1.1330978773723188
2020-10-01,jse3,447,90,0.022399793228828735,1.1399064394056828
2020-10-01,jse5,447,90,0.02206673911342522,1.1632460127966298
2020-10-01,lw,447,90,0.029029606622694798,1.2459444741449184
2020-10-01,mp,447,90,0.027704117951258413,1.0990843356304214
2020-11-02,sample,448,90,0.10616116622436095,1.242083909111667
2020-11-02,pca1,448,90,0.030459124386489414,0.6698503046984513
2020-11-02,pca3,448,90,0.029013454220486082,0.7912731861742467
2020-11-02,pca5,448,90,0.029589826795612183,0.8183769801052901
2020-11-02,jse1,448,90,0.030571250222698854,0.6679505353392388
2020-11-02,jse3,448,90,0.028945622611124388,0.7905155974982573
2020-11-02,jse5,448,90,0.02955526077010419,0.8178183551527571
2020-11-02,lw,448,90,0.03514024411580508,1.023450776644416
2020-11-02,mp,448,90,0.03313312372994998,0.769993928646825
2020-12-01,sample,449,90,0.049200098755898695,1.4138678628765995
2020-12-01,pca1,449,90,0.020924915123010573,0.3666413655903611
2020-12-01,pca3,449,90,0.02135511129525697,0.3647175317944095
2020-12-01,pca5,449,90,0.021348717596039627,0.37945412478142965
2020-12-01,jse1,449,90,0.020926308937001353,0.36531356837140544
2020-12-01,jse3,449,90,0.021357296860765103,0.363894227463863
2020-12-01,jse5,449,90,0.021352219110546154,0.37891556220020983
2020-12-01,lw,449,90,0.023749574134760115,0.5025940591251375
2020-12-01,mp,449,90,0.022199691334576555,0.36067124670978656
2021-01-04,sample,450,90,0.04735865126594211,1.9741620481532953
2021-01-04,pca1,450,90,0.033374925779684844,1.7941707265666498
2021-01-04,pca3,450,90,0.02657595559176978,1.7923601705603553
2021-01-04,pca5,450,90,0.025396244713701523,1.8019795987556892
2021-01-04,jse1,450,90,0.03337534174692283,1.794162735524027
2021-01-04,jse3,450,90,0.0265967261608665,1.792322845502064
2021-01-04,jse5,450,90,0.025392502345198933,1.8019709204243068
2021-01-04,lw,450,90,0.028975053554101474,1.8228067896251612
2021-01-04,mp,450,90,0.02639010065255831,1.7980879024202778
2021-02-01,sample,452,91,0.047098329020623504,1.8090269098441256
2021-02-01,pca1,452,91,0.02977881161541399,1.401185682382931
2021-02-01,pca3,452,91,0.027609603397337815,1.4177530100387963
2021-02-01,pca5,452,91,0.028211111006364697,1.4360517538052884
2021-02-01,jse1,452,91,0.02977859272665757,1.4011867739479422
2021-02-01,jse3,452,91,0.02760655789077695,1.4177149823241009
2021-02-01,jse5,452,91,0.02821029405945795,1.4360644412613845
2021-02-01,lw,452,91,0.017834359641833383,1.475613652229205
2021-02-01,mp,452,91,0.016288064844923775,1.4231530150763139
2021-03-01,sample,452,91,0.04816578464336596,1.611270863560063
2021-03-01,pca1,452,91,0.030070633849469425,0.6171523365603072
2021-03-01,pca3,452,91,0.02469579217025064,0.6134656314535353
2021-03-01,pca5,452,91,0.023529278881235644,0.6186759811916501
2021-03-01,jse1,452,91,0.030067211139722817,0.6171563852270175
2021-03-01,jse3,452,91,0.02469966198687795,0.613461147737514
2021-03-01,jse5,452,91,0.023527640747117478,0.6186617232835343
2021-03-01,lw,452,91,0.02113216484401347,0.7135705227223518
2021-03-01,mp,452,91,0.021650621588072672,0.5622493074941909
2021-04-01,sample,452,91,0.022210333708650682,1.7742157527929705
2021-04-01,pca1,452,91,0.01910687621602435,1.4153067009450249
2021-04-01,pca3,452,91,0.017170040776022053,1.424540963681948
2021-04-01,pca5,452,91,0.01736213404508982,1.4661218488192576
2021-04-01,jse1,452,91,0.019106568486395626,1.4153213460747813
2021-04-01,jse3,452,91,0.017165686648426638,1.4244726463011084
2021-04-01,jse5,452,91,0.017360151643828318,1.4660698446682436
2021-04-01,lw,452,91,0.022871520818209867,1.5895339666401198
2021-04-01,mp,452,91,0.014768414136741006,1.4741543736240958
2021-05-03,sample,453,91,0.027737017351069013,1.2524168000708482
2021-05-03,pca1,453,91,0.01832854534662059,0.5907188441972859
2021-05-03,pca3,453,91,0.019630306364376248,0.5770056544577157
2021-05-03,pca5,453,91,0.01896876800117731,0.5988038845293824
2021-05-03,jse1,453,91,0.018339162703551348,0.5904525614333036
2021-05-03,jse3,453,91,0.019626912286108515,0.5770661218355276
2021-05-03,jse5,453,91,0.01896649174626267,0.5986954289674988
2021-05-03,lw,453,91,0.016247333219506624,0.8160380048101084
2021-05-03,mp,453,91,0.017670892759444813,0.5498621951766293
2021-06-01,sample,454,91,0.03556916138815241,1.8235197942597385
2021-06-01,pca1,454,91,0.016977954995764006,1.546476453710658
2021-06-01,pca3,454,91,0.015726042403000507,1.5061285715912271
2021-06-01,pca5,454,91,0.018029305462710622,1.5595270374001102
2021-06-01,jse1,454,91,0.016934189275120654,1.546237560630643
2021-06-01,jse3,454,91,0.015720117400749592,1.5062012735490624
2021-06-01,jse5,454,91,0.018036696971700954,1.5593529559620207
2021-06-01,lw,454,91,0.01825369547426876,1.6617801727046453
2021-06-01,mp,454,91,0.024036470305377852,1.5997717611352118
2021-07-01,sample,454,91,0.04477784111798528,1.3855697847900632
2021-07-01,pca1,454,91,0.030447147169784236,0.23002970951304516
2021-07-01,pca3,454,91,0.023163039181334673,0.19944125820506506
2021-07-01,pca5,454,91,0.02281313778376014,0.3192517125979115
2021-07-01,jse1,454,91,0.030441445934873208,0.22856145218741658
2021-07-01,jse3,454,91,0.023161995074766458,0.1993584791382246
2021-07-01,jse5,454,91,0.02280294801760196,0.31843927871152916
2021-07-01,lw,454,91,0.02749376878430687,0.37066511599954016
2021-07-01,mp,454,91,0.022349282994045323,0.1586325228969625
2021-08-02,sample,455,91,0.03129711892602544,1.5655783427146002
2021-08-02,pca1,455,91,0.024239416874653877,0.8774795887747026
2021-08-02,pca3,455,91,0.02241968791272252,0.9194929388461907
2021-08-02,pca5,455,91,0.023233383459362086,0.9297518304773994
2021-08-02,jse1,455,91,0.024239235644257996,0.8770826009879438
2021-08-02,jse3,455,91,0.022421011242482008,0.9193319928219771
2021-08-02,jse5,455,91,0.02323362847800114,0.9296404805250846
2021-08-02,lw,455,91,0.02548866591339403,1.1103363619627946
2021-08-02,mp,455,91,0.020708153446879755,0.8762627929451281
2021-09-01,sample,458,92,0.039209082555729455,1.9339296184449752
2021-09-01,pca1,458,92,0.017492610764665607,1.738483877828728
2021-09-01,pca3,458,92,0.018409783115519114,1.7636084412107982
2021-09-01,pca5,458,92,0.018694269638690312,1.7667718504547283
2021-09-01,jse1,458,92,0.017492180822413245,1.738476610748183
2021-09-01,jse3,458,92,0.01839951007029938,1.7635418778517702
2021-09-01,jse5,458,92,0.018682952189459357,1.7666882416518461
2021-09-01,lw,458,92,0.0166892073200298,1.880670112231229
2021-09-01,mp,458,92,0.018819955525655768,1.78507000621209
2021-10-01,sample,457,92,0.03268646505677942,1.7161922011760558
2021-10-01,pca1,457,92,0.029107560757065092,1.394005834810863
2021-10-01,pca3,457,92,0.0288495011088597,1.439102315161949
2021-10-01,pca5,457,92,0.02811918301898965,1.4576900804541344
2021-10-01,jse1,457,92,0.02910856226226965,1.3940007809646497
2021-10-01,jse3,457,92,0.028852689035640134,1.4387947129016134
2021-10-01,jse5,457,92,0.028121111454521393,1.457448884864868
2021-10-01,lw,457,92,0.029315552396769633,1.6001398668560927
2021-10-01,mp,457,92,0.03014890562897146,1.4459885947466868
2021-11-01,sample,457,92,0.03872581437161237,1.37567884115463
2021-11-01,pca1,457,92,0.02881228531965419,0.14736648754105836
2021-11-01,pca3,457,92,0.026444082899239194,0.21920166081427506
2021-11-01,pca5,457,92,0.028784247875348352,0.2792543696056334
2021-11-01,jse1,457,92,0.028812670017341592,0.1473014907720216
2021-11-01,jse3,457,92,0.026425815368801633,0.21816309524756775
2021-11-01,jse5,457,92,0.028775020064645974,0.27903894981832766
2021-11-01,lw,457,92,0.021374300448650452,0.45458509005467507
2021-11-01,mp,457,92,0.032662872250491824,0.1998625320784012
2021-12-01,sample,457,92,0.03396265840355209,1.3041242438761333
2021-12-01,pca1,457,92,0.0231760697361335,0.1442849576544057
2021-12-01,pca3,457,92,0.014601987269831173,0.24740000692738517
2021-12-01,pca5,457,92,0.014374106564790469,0.27022195086097317
2021-12-01,jse1,457,92,0.023144213529244412,0.14429152139495155
2021-12-01,jse3,457,92,0.014559353434325227,0.24663209848823836
2021-12-01,jse5,457,92,0.014336849096589102,0.2702425444042483
2021-12-01,lw,457,92,0.016126639229077696,0.3346326226947242
2021-12-01,mp,457,92,0.01614587857262116,0.17987730395050375
2022-01-03,sample,458,92,0.048182261106888696,1.8493334966209958
2022-01-03,pca1,458,92,0.043441300071252874,1.3785570299273142
2022-01-03,pca3,458,92,0.02935737853687284,1.4344629747256066
2022-01-03,pca5,458,92,0.03170078534579647,1.4584718979073739
2022-01-03,jse1,458,92,0.043424569312595813,1.3782097549722976
2022-01-03,jse3,458,92,0.029373134677769894,1.4340075555384604
2022-01-03,jse5,458,92,0.031715049694173686,1.4582941615204774
2022-01-03,lw,458,92,0.031213271103777678,1.4465762049873059
2022-01-03,mp,458,92,0.026404711194711973,1.4414946601089476
2022-02-01,sample,459,92,0.06584002961616404,1.3588215528026708
2022-02-01,pca1,459,92,0.041345803259565196,0.2945446529004213
2022-02-01,pca3,459,92,0.03484087171500494,0.2920376674826532
2022-02-01,pca5,459,92,0.04007971078952864,0.38284133096957607
2022-02-01,jse1,459,92,0.041322649742910264,0.2931538058592006
2022-02-01,jse3,459,92,0.03482598903040593,0.29142828872846
2022-02-01,jse5,459,92,0.040051342985208495,0.3819128830282343
2022-02-01,lw,459,92,0.03604501715367013,0.45353340553093663
2022-02-01,mp,459,92,0.045395507943970986,0.18920736493957782
2022-03-01,sample,460,92,0.056363535711123305,1.7564486445643634
2022-03-01,pca1,460,92,0.019187858710142284,0.8437927067817136
2022-03-01,pca3,460,92,0.019462968249824214,0.8711734820654482
2022-03-01,pca5,460,92,0.022529560106977015,0.9446154013341652
2022-03-01,jse1,460,92,0.019226198776070073,0.8433810469831374
2022-03-01,jse3,460,92,0.019451959941553344,0.8710384551447093
2022-03-01,jse5,460,92,0.02257593576275765,0.9443755232504492
2022-03-01,lw,460,92,0.02924359465866607,1.1360826273431077
2022-03-01,mp,460,92,0.02158084453758753,0.8620730228790826
2022-04-01,sample,461,93,0.06044093631251199,1.6798609971300622
2022-04-01,pca1,461,93,0.03398335808494927,0.8927522237597807
2022-04-01,pca3,461,93,0.03494066706816102,0.9373525909460383
2022-04-01,pca5,461,93,0.02809439309244743,0.979514381238733
2022-04-01,jse1,461,93,0.033997557614206024,0.8920531109628632
2022-04-01,jse3,461,93,0.03495878515576536,0.9370671852906238
2022-04-01,jse5,461,93,0.028098622074118857,0.9794115061654198
2022-04-01,lw,461,93,0.03311132735739019,1.1611060347336484
2022-04-01,mp,461,93,0.03071903340956245,0.8974655201354736
2022-05-02,sample,464,93,0.055649788088527184,1.900486341454829
2022-05-02,pca1,464,93,0.027653523290580153,1.6320589775965975
2022-05-02,pca3,464,93,0.026181025841103402,1.6380736588361298
2022-05-02,pca5,464,93,0.023934583439709493,1.6745284797748559
2022-05-02,jse1,464,93,0.027652166382642417,1.6320986117921406
2022-05-02,jse3,464,93,0.026183544672304694,1.638112348980671
2022-05-02,jse5,464,93,0.023935968427410075,1.6744833586815502
2022-05-02,lw,464,93,0.024790097111933383,1.780571124793176
2022-05-02,mp,464,93,0.024963082754490103,1.665589559491686
2022-06-01,sample,465,93,0.043263082314759255,1.995017022418955
2022-06-01,pca1,465,93,0.024828619289936713,1.748399184170659
2022-06-01,pca3,465,93,0.023671218375432436,1.7446076452033616
2022-06-01,pca5,465,93,0.02552514855764661,1.7529388569858577
2022-06-01,jse1,465,93,0.024818746917128282,1.7484168932329718
2022-06-01,jse3,465,93,0.023678005520689903,1.7445433412919225
2022-06-01,jse5,465,93,0.025523145483848646,1.7529747111180352
2022-06-01,lw,465,93,0.02242101313538635,1.8896516050605794
2022-06-01,mp,465,93,0.019690808453567153,1.7898258035193426
2022-07-01,sample,467,94,0.043772938753012455,1.6887893170592714
2022-07-01,pca1,467,94,0.025657649456334922,1.3699367737250077
2022-07-01,pca3,467,94,0.022258188364270067,1.3972493685094247
2022-07-01,pca5,467,94,0.026480145587099456,1.4097527401125776
2022-07-01,jse1,467,94,0.025674412730689634,1.3699708361035632
2022-07-01,jse3,467,94,0.022263183130378686,1.3969014122342625
2022-07-01,jse5,467,94,0.02648190573316937,1.409597978334547
2022-07-01,lw,467,94,0.0271362627040067,1.6373123060747101
2022-07-01,mp,467,94,0.021135626133036805,1.3759301454144781
2022-08-01,sample,467,94,0.031322925622971204,1.1108809891147562
2022-08-01,pca1,467,94,0.020523659436568312,0.15529203187056817
2022-08-01,pca3,467,94,0.02072290167364026,0.2070429635448284
2022-08-01,pca5,467,94,0.021810364290167656,0.2491617628317343
2022-08-01,jse1,467,94,0.020518279531674635,0.1553092627244142
2022-08-01,jse3,467,94,0.020725208255273665,0.20677640496426347
2022-08-01,jse5,467,94,0.021807129558811568,0.24882219887120643
2022-08-01,lw,467,94,0.025940596795409075,0.4493301729352207
2022-08-01,mp,467,94,0.023898836954005992,0.10909797914454122
2022-09-01,sample,467,94,0.03708615197594692,1.4184349876661986
2022-09-01,pca1,467,94,0.02851180448329416,0.16283208475048674
2022-09-01,pca3,467,94,0.025271666264305895,0.22927726705024196
2022-09-01,pca5,467,94,0.024505302574868888,0.28179942128078017
2022-09-01,jse1,467,94,0.028542193145129294,0.16279127758911252
2022-09-01,jse3,467,94,0.025279014520475266,0.22890038066492413
2022-09-01,jse5,467,94,0.024509637300229453,0.28126773207738
2022-09-01,lw,467,94,0.023972803392318175,0.48598944747051975
2022-09-01,mp,467,94,0.020463480708638123,0.1310171415224501
2022-10-03,sample,469,94,0.041084707591203744,1.7523875532035569
2022-10-03,pca1,469,94,0.039540595768194534,1.5351435307844277
2022-10-03,pca3,469,94,0.03827160403389355,1.5665135239863281
2022-10-03,pca5,469,94,0.03834599057844985,1.585474249208053
2022-10-03,jse1,469,94,0.03954515380362975,1.5351086241161793
2022-10-03,jse3,469,94,0.03826509997315804,1.5664815058022858
2022-10-03,jse5,469,94,0.03834434354234293,1.5854461139407943
2022-10-03,lw,469,94,0.03170152948809276,1.6949673919929606
2022-10-03,mp,469,94,0.032655601889892416,1.56831199518715
2022-11-01,sample,471,95,0.03820905340274546,1.969584455541719
2022-11-01,pca1,471,95,0.027743328803140323,1.965216474445326
2022-11-01,pca3,471,95,0.025949145967726628,1.9730865370812318
2022-11-01,pca5,471,95,0.02596230546558222,1.9769802637521767
2022-11-01,jse1,471,95,0.027727477833673134,1.9652063401024606
2022-11-01,jse3,471,95,0.02594277346562442,1.9730695502066626
2022-11-01,jse5,471,95,0.025955572800964537,1.9769665628860542
2022-11-01,lw,471,95,0.0296051543151966,1.9660004105786244
2022-11-01,mp,471,95,0.02636751057440882,1.9645669311073972
2022-12-01,sample,472,95,0.03006968387481501,1.8103400801224194
2022-12-01,pca1,472,95,0.02187968868705939,1.2864384114684984
2022-12-01,pca3,472,95,0.019945716911188176,1.2915717488532348
2022-12-01,pca5,472,95,0.019620935470128723,1.3063361127688222
2022-12-01,jse1,472,95,0.021888342803209143,1.2863422493635825
