uni,n,k,date,p,rot_spread,V_full,V_lw,V_pf0.5,V_pf1.0,V_pf2.0,V_uni
mid,63,5,2019-10-01,359,0.4822831986959445,0.08365906721390597,0.07990765282153581,0.07610139444931671,0.08712482512879874,0.09949985414844499,0.12028633135930414
mid,63,5,2019-11-01,360,0.4739183426242134,0.09256195339705613,0.07544472714608112,0.07737516464122425,0.07886722667353332,0.08109827153477679,0.08195626618984156
mid,63,5,2019-12-02,360,0.44893417066310687,0.07592874915611507,0.053375741294613005,0.04557775909481618,0.048613400381465714,0.05361703003134805,0.06299659698331707
mid,63,5,2020-01-02,362,0.5790647254404192,0.06780130661634529,0.07322258609576306,0.09753367913723056,0.10743887581987187,0.11527923105824107,0.12020206918667836
mid,63,5,2020-02-03,363,0.4947957292544023,0.2784379761345578,0.2660782694482309,0.27352377747115525,0.27469077713925766,0.27734707910393036,0.2814466191383826
mid,63,5,2020-03-02,364,0.5196314079449024,0.7459717571713537,0.8468212249061,0.966241337051853,1.014302717159438,1.0541531501731967,1.0894053041059535
mid,63,5,2020-04-01,365,0.6031909266044335,0.2277729351258177,0.24639816343155935,0.3625359918516221,0.40948151646944075,0.45580320502605676,0.5581932483104329
mid,63,5,2020-05-01,365,0.4761415434225474,0.17045520694386526,0.1383362511777417,0.1896263452333362,0.2398130274630569,0.2944185262290475,0.41499044024090653
mid,63,5,2020-06-01,365,0.4016375245389823,0.18092733261121083,0.14808812956247946,0.20338290345637358,0.22975060568808645,0.26964597358860215,0.38970832423937846
mid,63,5,2020-07-01,365,0.47787067030082014,0.1035476696547245,0.10845270015777342,0.116022447143954,0.13130465063919436,0.14564750838599655,0.1852855983578587
mid,63,5,2020-08-03,366,0.45690387388073717,0.0889770398652668,0.07808604870147864,0.07867467823378702,0.08102226956323559,0.08297891283042289,0.10617855086717176
mid,63,5,2020-09-01,367,0.3793765331150842,0.13863327604764406,0.1341900224351754,0.1993006400179267,0.21923719681441886,0.2341491468796728,0.23323811219444254
mid,63,5,2020-10-01,370,0.518836422558498,0.1328117292845239,0.13924730331245724,0.16873165959783962,0.18306072226118475,0.1973470041465663,0.21696879744065103
mid,63,5,2020-11-02,370,0.4056498983097199,0.19938609864012694,0.1602677903271989,0.1582104762449895,0.16665911042778972,0.1832045794291387,0.22726863155228333
mid,63,5,2020-12-01,370,0.48104257261203415,0.11525481411090797,0.09417566247635745,0.11028680756367436,0.11946345070173296,0.12794328124436719,0.1374550714216169
mid,63,5,2021-01-04,372,0.344958724694517,0.13036900549235433,0.2421987790365487,0.2195906226405834,0.2267197242900307,0.22856967668467265,0.22744093476467167
mid,63,5,2021-02-01,373,0.20231801551233333,0.11227814809718095,0.12396030916062174,0.19367307256656208,0.20438243609720125,0.210532351081881,0.2010846166888605
mid,63,5,2021-03-01,374,0.3868449441154418,0.1333118385913129,0.14162846793513562,0.2021650860223907,0.2221792873892514,0.23647415919946585,0.2347437924571177
mid,63,5,2021-04-01,375,0.16244952288464476,0.0752450912038642,0.08148144280755347,0.09937253531733785,0.1207218708993548,0.1369414837892751,0.11901159846981371
mid,63,5,2021-05-03,376,0.13587360327832038,0.09787597162592601,0.1276656199259013,0.14165268561453412,0.15641250069454812,0.17108080133857678,0.15776351418421594
mid,63,5,2021-06-01,376,0.4751239665964609,0.12105007453088087,0.10671516033627855,0.12713562724396085,0.1336667797514233,0.14010719376945616,0.14241913469713371
mid,63,5,2021-07-01,377,0.2861571083224875,0.06616846989039292,0.10128332144086258,0.13136581600180483,0.1482321290464041,0.16405402778200093,0.17379520152106875
mid,63,5,2021-08-02,379,0.3288126329629354,0.07591595532358092,0.08749713631205525,0.07930713809002866,0.08766756932457513,0.0998846796817871,0.12179215320454884
mid,63,5,2021-09-01,379,0.584092166911175,0.08763918599941732,0.09727718857593924,0.11395433723581454,0.12035664128960803,0.12754270524217443,0.16084000055231887
mid,63,5,2021-10-01,381,0.6198596332268008,0.09459094839330823,0.11252859572518464,0.12084909915968822,0.1250564186452529,0.1288770964666177,0.1398787994788722
mid,63,5,2021-11-01,385,0.6032541593205889,0.0995258267864711,0.10304925391872706,0.11808562929541093,0.12803628056564173,0.13743798614896965,0.16301096641312954
mid,63,5,2021-12-01,385,0.38513607697192265,0.11008548157652942,0.10006224912385966,0.1515188395575962,0.170308593524132,0.18695438215706803,0.19254118807468523
mid,63,5,2022-01-03,386,0.38819822738134374,0.12364163279502254,0.13856968270275796,0.18756395357101477,0.20205448182389707,0.2151870091857758,0.2205609836975746
mid,63,5,2022-02-01,387,0.4096061644646685,0.15585154866600132,0.1531884095412218,0.18724663969375765,0.20469744081753166,0.2181719244263583,0.23924786620501182
mid,63,5,2022-03-01,387,0.5258755801717816,0.14069145932523924,0.11302918137724094,0.12892719757868412,0.15115115765811651,0.17927425100667835,0.2275652350208948
mid,63,5,2022-04-01,387,0.38588608092241644,0.17949578869743116,0.15253081188154372,0.17589894162570838,0.1833345971434365,0.19235807496405488,0.21168557170009122
mid,63,5,2022-05-02,387,0.38146667986718663,0.12187923889358514,0.162542834822871,0.21868524756826063,0.24230925740105078,0.26223205730162114,0.3088893412473271
mid,63,5,2022-06-01,387,0.48740127486389456,0.2085956587132906,0.20559729861712664,0.2405382285951646,0.25553095623628697,0.271437047447112,0.32342594916238804
mid,63,5,2022-07-01,388,0.47511497926348706,0.14082033698688065,0.15419355363372303,0.149758153367289,0.15032019556864082,0.15229645100440037,0.18772431079088206
mid,63,5,2022-08-01,388,0.4171040330656207,0.1309044734932151,0.11581821584659162,0.1257858483149081,0.13571612136932013,0.14917308506721705,0.18290099551144343
mid,63,5,2022-09-01,388,0.5795571834849809,0.12620478770320706,0.15767984455899298,0.18983350443890518,0.2131489285919194,0.23412373011969226,0.2786662299600374
mid,63,5,2022-10-03,388,0.5176464481515851,0.18693117422387712,0.18082925946685116,0.22221251057807437,0.232827999935655,0.24461663126612596,0.27361252106445244
mid,63,5,2022-11-01,388,0.6134761182376095,0.21074203191756538,0.155105569092155,0.1467981492691927,0.17589456331126327,0.20513751209611647,0.2978940331639824
mid,63,5,2022-12-01,388,0.5281133136385577,0.07211725851974916,0.07592543228058561,0.11170837529138705,0.12831131200959753,0.14451261745873153,0.18898221471631055
mid,63,5,2023-01-03,389,0.5791295048870176,0.08101261864992372,0.11962558587020096,0.12722677139948815,0.13754980663606425,0.14812396869773214,0.17705314300775246
mid,63,5,2023-02-01,389,0.5539764332970014,0.10050335552072281,0.08217087535505024,0.09500717026548691,0.10347279217810865,0.1130989528071038,0.14545537945192272
mid,63,5,2023-03-01,389,0.35034625781313006,0.11579267825065587,0.1658696639173156,0.20971164733434985,0.22903303593062815,0.24378961224975085,0.24377689895653504
mid,63,5,2023-04-03,389,0.44030174072868694,0.09473788954663756,0.11191607968321371,0.1089096759618333,0.12022383081909656,0.1313289386624884,0.14094915279569928
mid,63,5,2023-05-01,389,0.38881642652951953,0.07586272256760238,0.08125602313934381,0.07391249085381486,0.08860832372664092,0.10716100509480123,0.14361469272795535
mid,63,5,2023-06-01,390,0.542426649963672,0.07391013250026375,0.08339059687936098,0.11766353622993657,0.13263200712150935,0.14620681653972636,0.17021242805903544
mid,63,5,2023-07-03,391,0.5847798120420123,0.08580941089085181,0.09832889896198228,0.09629231136778926,0.10451934458657158,0.11105188233635074,0.125509969567988
mid,63,5,2023-08-01,391,0.717913958532089,0.09082235099528006,0.07378224968159935,0.11020363189508893,0.11567318693557357,0.11888790156470817,0.12564843580326968
mid,63,5,2023-09-01,392,0.5733106793007561,0.11802679600622262,0.10732477245261057,0.12361634566156977,0.12820907917232452,0.13201320453193205,0.13554700944919093
mid,63,5,2023-10-02,394,0.5942358657121813,0.12731073876242996,0.1386144416824355,0.16093278894355695,0.16948565390894701,0.17566402590984032,0.18585423895316147
mid,63,5,2023-11-01,395,0.654447460281667,0.08462971983198944,0.08431869648561054,0.1544098540694293,0.17920096079355025,0.19436731833212706,0.2186103199554793
mid,63,5,2023-12-01,395,0.6319455202634633,0.12694651633123566,0.13283860881521106,0.11156127897900373,0.12300338245741478,0.13355292285529002,0.18052794633874564
mid,63,5,2024-01-02,396,0.6629273273447217,0.08923011081159499,0.09398202274140219,0.10646913406660762,0.11683115881401904,0.12685068746788755,0.15893722748579764
mid,63,5,2024-02-01,396,0.5835949448285774,0.08268874275138423,0.10723700428793315,0.10161672891318005,0.11521849978771587,0.12882666121070238,0.1590015416889669
mid,63,5,2024-03-01,396,0.5835130026277059,0.06486594236339552,0.06717415140082958,0.07886501637741918,0.08787940232046015,0.09655930469142114,0.11346920564776412
mid,63,5,2024-04-01,396,0.5095744350820465,0.09039073797025464,0.08594734800254435,0.10490456490337713,0.11727296858360581,0.12976885847676628,0.14320748158275087
mid,63,5,2024-05-01,396,0.5164330312132643,0.09106969021828588,0.0915088753452033,0.10681021363530459,0.11369199764069225,0.12064991052865169,0.12884825891073368
mid,63,5,2024-06-03,397,0.35498945315793184,0.07358006060356988,0.06883652754421665,0.09365515121383905,0.10705551356657887,0.11759790559326086,0.11530593010218032
mid,63,5,2024-07-01,397,0.32154358171498376,0.07780177358834155,0.08731967342509292,0.16391626809564236,0.18758241541290646,0.20502064540061604,0.19703426969766255
mid,63,5,2024-08-01,398,0.3209480508829898,0.1282676890560671,0.1292644560273684,0.17938845137526166,0.20429328716325793,0.22754328041456987,0.21876699975051495
mid,63,5,2024-09-03,398,0.49172154945407165,0.09106925966705688,0.08584376667925792,0.08054238443954172,0.09215135706311896,0.10658449660128858,0.12952703736446589
mid,63,5,2024-10-01,398,0.6227640989562017,0.08734352951349221,0.08964956856976136,0.08998052779440019,0.09290516511098476,0.0968824185639766,0.11233673358087864
mid,63,5,2024-11-01,398,0.6424181361404877,0.1147908298564118,0.11991345610269039,0.1525089019748404,0.16716172107850713,0.17849586730573475,0.19904914775491153
mid,63,5,2024-12-02,398,0.5311757496458601,0.1098187090638782,0.11026210632038838,0.13458021938609008,0.1422436997164624,0.14879392381531212,0.1538314790130246
mid,63,5,2025-01-02,399,0.4931595969432542,0.13575314029096766,0.10880410350459173,0.11954433984891194,0.12566071930536926,0.132377029618868,0.1384946450183672
mid,63,5,2025-02-03,399,0.4247764577759556,0.09742059463852015,0.10416409372812858,0.11727482874874862,0.12682483478803216,0.13555937332178783,0.14697965018892453
mid,63,5,2025-03-03,399,0.604604655983145,0.13804926241007182,0.12979029144341966,0.16982668234471074,0.1827915648854882,0.19217466073411987,0.2119682479583838
mid,63,5,2025-04-01,399,0.5616934453304151,0.29775858675002354,0.30832758444853,0.38787676714622576,0.4284229731343652,0.46178996636733693,0.5072251086126373
mid,63,5,2025-05-01,399,0.6115086863896966,0.15984568456985856,0.15111009284402607,0.1321768120215927,0.1309333843055435,0.13495616867050877,0.20730950841357956
mid,63,5,2025-06-02,399,0.5354666696495851,0.14467161375474405,0.1058408902356281,0.10393565962693985,0.09956597885081628,0.09794854170891348,0.12973271951878937
mid,63,5,2025-07-01,399,0.47421742881952045,0.13064376519753237,0.13200481973230702,0.11154565987073894,0.11257613174209914,0.11457373804508059,0.13564779554014567
mid,63,5,2025-08-01,399,0.6573745139514757,0.08181906842243697,0.08876881022415806,0.10311453957737675,0.1180311774865152,0.13081969502552762,0.17217767176938628
mid,63,5,2025-09-02,399,0.5713227415632571,0.06456776757988408,0.07800823410344501,0.08739494952230031,0.09707910135988534,0.10490697219199337,0.116760977588537
mid,63,5,2025-10-01,399,0.6011570449345401,0.08455127228458027,0.11153183166288103,0.12465124300695651,0.1391451714663757,0.1507718931215441,0.1681343606761863
mid,63,5,2025-11-03,399,0.5897748563506597,0.07330508033368842,0.10760711993895945,0.12686226070071682,0.14427181253071805,0.1593155475168551,0.17881783323590653
mid,63,5,2025-12-01,399,0.48383429009231144,0.07197106715034503,0.07657828392587723,0.07973958912263653,0.08860565024949567,0.09741704477115017,0.10680834213769459
mid,63,5,2026-01-02,399,0.46751629924533067,0.06253147913529052,0.07326482086668332,0.08748970693759014,0.10602464641355608,0.12282781041063302,0.13187440322637628
mid,63,5,2026-02-02,400,0.5236885355800712,0.07907515079653249,0.12381334163065442,0.12050561251110299,0.13606372229583158,0.14897316089027024,0.1589658916952198
mid,63,5,2026-03-02,400,0.5155012876517617,0.08485271384520686,0.11593322738951399,0.1579061943349911,0.17632696003649226,0.18861416792988106,0.20057618650560807
mid,63,5,2026-04-01,400,0.5326753457176545,0.07220556044425887,0.06996539812999025,0.07975018069118368,0.0949259910927942,0.1111255714165031,0.12596026994126946
mid,63,5,2026-05-01,400,0.4888257318061185,0.07488157928142744,0.0877717015297933,0.08135365402833662,0.09573972568997002,0.11279089264730642,0.12242442172099091
mid,63,5,2026-06-01,400,0.5990148837443809,0.09065799624261309,0.10704150168072012,0.10154020041513158,0.10768375420918541,0.11620990895130749,0.1277374189842756
mid,63,5,2026-07-01,400,0.47544079322298516,0.05053529337794687,0.0787216779600986,0.07423820853595157,0.08793161178783461,0.10243888697076983,0.10167810486796246
mid,252,5,2019-02-01,347,0.40013957590310184,0.07924700421067811,0.1588806214530591,0.05727931886364741,0.05813424559264204,0.061294857205202474,0.08055956882678372
mid,252,5,2019-03-01,347,0.40644971173150096,0.07689403452276006,0.08478694108461732,0.09395962790350305,0.10263862517873228,0.11311580286526154,0.14537220840541965
mid,252,5,2019-04-01,348,0.45568525084313455,0.07660304717258548,0.09346269647682416,0.09154832255481433,0.0955882027893819,0.09887281603190066,0.10587105939629508
mid,252,5,2019-05-01,350,0.4384225330343041,0.0702358835995515,0.08364182948318521,0.0964623047533732,0.10642909164018641,0.11676858380272687,0.1530093713550456
mid,252,5,2019-06-03,352,0.4613562600843367,0.07734325362561388,0.09214826897781618,0.08831519111654733,0.0926045313916637,0.09682407713381155,0.11721487429780714
mid,252,5,2019-07-01,353,0.43423277445408237,0.09212512014672539,0.10210735776500728,0.07779302832986693,0.08203216175419352,0.08966288588795374,0.11067608733840807
mid,252,5,2019-08-01,353,0.4831639091737569,0.11502141257056227,0.11724038376724202,0.15433162342281254,0.16976182793770062,0.18535166718582052,0.22676311250180475
mid,252,5,2019-09-03,353,0.4777945890932706,0.07254091725770745,0.08917570275020487,0.05806431898370575,0.06662590617035981,0.07950167445377868,0.12188132246010153
mid,252,5,2019-10-01,354,0.2752388342813094,0.09633217964482066,0.13303525710376646,0.07290485208959108,0.07411463094790635,0.07992496708086774,0.10152918350400292
mid,252,5,2019-11-01,355,0.2853723118666659,0.06538954094755028,0.09476522145700149,0.0645810651916257,0.06602780745950665,0.06720776578032786,0.07115331968027967
mid,252,5,2019-12-02,355,0.4106777012496794,0.08291594212074961,0.06541172787855098,0.0602599071209066,0.05344724948911471,0.04867630075801358,0.05254403718701639
mid,252,5,2020-01-02,355,0.2712292795038346,0.06298851685729964,0.07091358461136806,0.06806044047975708,0.07211241643506758,0.07793990568737429,0.09277558257143091
mid,252,5,2020-02-03,355,0.18939157565894227,0.2999112926783144,0.21788884004232215,0.2898876404325118,0.2859647056121329,0.28167123778070424,0.2785102615245576
mid,252,5,2020-03-02,355,0.1937964217758366,0.8246062556967638,0.8850732525634923,0.9222026980539458,0.9654880932322,1.0086772916357054,1.0321241649925914
mid,252,5,2020-04-01,355,0.33761312169285973,0.21363348715314895,0.2305094647167812,0.3214524752373098,0.36885645166847525,0.420905485403083,0.5168562220583339
mid,252,5,2020-05-01,356,0.2804675128115136,0.1352820040450903,0.15850606376144147,0.17942001364681182,0.2212903399499534,0.27039591867848733,0.3832924791554724
mid,252,5,2020-06-01,358,0.271074436395501,0.18470234713735792,0.12820684494465948,0.1957951374453806,0.21303617526473737,0.2422141340797425,0.33978420207387505
mid,252,5,2020-07-01,359,0.15106283139247476,0.14343378084859845,0.11384046704155834,0.12240844459116919,0.1179315728849187,0.11977610878230398,0.1500017548160534
mid,252,5,2020-08-03,360,0.1528609164495552,0.10785436634629716,0.11614785683190114,0.08758737360003896,0.07770797880979345,0.0714223637419711,0.07700840151378618
mid,252,5,2020-09-01,360,0.1890636795914943,0.12689275387818078,0.13326098003515385,0.16578286149538748,0.17916736990128315,0.19081982973932196,0.20537205502965972
mid,252,5,2020-10-01,362,0.20531591572467212,0.12826522768618465,0.10954296356054162,0.15587399698284712,0.16271174757796203,0.17029663924396082,0.1892079026826066
mid,252,5,2020-11-02,363,0.21985001419991956,0.11571132258594241,0.11794861962598806,0.13166058897288324,0.13480214596178564,0.13968230527603476,0.1633813424354964
mid,252,5,2020-12-01,364,0.39846885082895916,0.09652645633449282,0.08210270015868643,0.1038142195232567,0.109370637120635,0.11526776556235084,0.12749615740019674
mid,252,5,2021-01-04,365,0.3801144880238887,0.11925188818597623,0.164660878086896,0.12341309529146427,0.1488917427344259,0.17202371349901183,0.20081029524657928
mid,252,5,2021-02-01,365,0.4199760907643537,0.14024463735385986,0.1731860300493867,0.16430142919294743,0.1728875934457753,0.18131067785585886,0.19282951580123311
mid,252,5,2021-03-01,365,0.6094004324440228,0.12665232670693338,0.12179431406570425,0.1863193032704113,0.20415915803494913,0.2144335442683074,0.23554374208133666
mid,252,5,2021-04-01,365,0.5822882331805564,0.11717547066200716,0.11598111961746235,0.09732607592816594,0.11122539108043342,0.12134975148089881,0.12370940251423314
mid,252,5,2021-05-03,366,0.26890690280578416,0.10148697906675351,0.12484434355949837,0.12814991518848753,0.14870250429082757,0.1681951959961872,0.15852538923881737
mid,252,5,2021-06-01,366,0.28424709909099194,0.13946817760434202,0.09729147299399828,0.10138598360124891,0.10289423613642698,0.10746922057145541,0.11760309309157138
mid,252,5,2021-07-01,370,0.17624732906504048,0.11258210061415563,0.08491889746047131,0.10689679777219689,0.12543875856979236,0.1457938626530234,0.14389141521075527
mid,252,5,2021-08-02,370,0.1450594889187748,0.11948533625270447,0.10302304712620532,0.07726398565373549,0.081485312269432,0.09638941096963743,0.09326304282079233
mid,252,5,2021-09-01,370,0.10877742078095924,0.12806099650741637,0.08363525783094194,0.10969636621600205,0.11271362020588518,0.12150983667384573,0.12223718371991106
mid,252,5,2021-10-01,372,0.2054205982901891,0.09336613452474189,0.11071992993407324,0.10594815760536842,0.11311598755494458,0.12161318383453441,0.12301055303811106
mid,252,5,2021-11-01,373,0.2765228675450282,0.09844895066394425,0.11851444549174439,0.10529205100693859,0.1148221468902213,0.12676655771344328,0.13819067561207318
mid,252,5,2021-12-01,374,0.0649421921078873,0.11308188469275629,0.10614400529426793,0.13244977367536093,0.1390847388320686,0.15014546368821113,0.147100777097255
mid,252,5,2022-01-03,376,0.07248807255972152,0.11125110981652159,0.14363166194090615,0.13029751196690945,0.14463539111530452,0.16439321920478903,0.16200710987121159
mid,252,5,2022-02-01,376,0.1454653332161534,0.16779288490832175,0.1816920684779849,0.14146193324536022,0.1564150754266048,0.18183637604965763,0.18352067330081367
mid,252,5,2022-03-01,376,0.4582330983455364,0.1985756897830455,0.1607006380539545,0.12947657211947433,0.15287411147254182,0.1846263710438176,0.22116133028310728
mid,252,5,2022-04-01,377,0.21248544404886816,0.17269768201976327,0.12554538669958662,0.15786686276892903,0.16145654904203466,0.16968160040258096,0.1858813482487827
mid,252,5,2022-05-02,379,0.24237293864395182,0.1295017103813918,0.1714964866821037,0.1864284596390612,0.20569879522817552,0.22594754255552557,0.2636362257694989
mid,252,5,2022-06-01,379,0.2933255410682697,0.23878214589851124,0.1997828672904573,0.2234241918741524,0.2328010919622942,0.2469821552244133,0.28520120433911633
mid,252,5,2022-07-01,381,0.32734909348653873,0.12934726388032758,0.14173419645457758,0.13532466357431971,0.1409600227034264,0.1455893607024946,0.1664091995342452
mid,252,5,2022-08-01,385,0.41059711638779656,0.1411914590039939,0.097057934443774,0.12045291229044777,0.12834535580826892,0.1399980573178037,0.17646982995578653
mid,252,5,2022-09-01,385,0.433073126354056,0.1478180790427651,0.14610160903429734,0.18198102443139344,0.2005124038772428,0.21738866565687232,0.2619493951680425
mid,252,5,2022-10-03,386,0.4096301719140125,0.1807105760455582,0.1836365179517487,0.20441516289089426,0.21570407504935216,0.2276171251079149,0.25376180925821873
mid,252,5,2022-11-01,387,0.4479560723238067,0.2277135173365729,0.22901677314448335,0.13762960693061232,0.16055350783634417,0.18817064873452677,0.25007366269866677
mid,252,5,2022-12-01,387,0.10098652497170339,0.09803701880168116,0.13601898681262617,0.08672448760101158,0.0958063263163504,0.11027909600119261,0.13177642950500937
mid,252,5,2023-01-03,387,0.10471815743878686,0.14569713316828825,0.1491258998818197,0.12345610812874828,0.12474568590002247,0.1297782308693369,0.13772691923521688
