book,date,model,alpha_ann,beta_mkt,beta_tsmom,beta_qqqres
dual_momentum_gold,2017-02-02,M2,-0.12595054820765642,0.36923882053788476,1.0998433894463622,0.21818831618208473
dual_momentum_gold,2017-05-04,M2,0.08590042109805694,-0.22971369080893364,1.4376719425662992,0.1074762066293418
dual_momentum_gold,2017-08-03,M2,-0.010628449073928485,0.30912604322342085,0.8976272555678741,0.4098766869078726
dual_momentum_gold,2017-11-01,M2,-0.0013002021144822944,0.37463654872516905,0.759900783475382,1.0275521043230555
dual_momentum_gold,2018-02-02,M2,0.04954150370397191,1.6534973421557888,-9.618103071319266e-06,1.5000598177782853
dual_momentum_gold,2018-05-04,M2,0.05275545206103431,1.653284076677046,-0.0002836456466057345,1.5005234273067938
dual_momentum_gold,2018-08-03,M2,0.05590196733386016,1.6536393956074262,-0.0006223816923912631,1.5003589213585962
dual_momentum_gold,2018-11-01,M2,0.059051211053176234,1.6536750685356338,-0.0007208958824563546,1.5002471098705923
dual_momentum_gold,2019-02-05,M2,0.010623659471660732,1.1743478375239564,0.5962115752431619,1.4083934634690496
dual_momentum_gold,2019-05-07,M2,-0.018256034102875063,1.1491885924445935,0.578512744926118,1.2556684176555397
dual_momentum_gold,2019-08-06,M2,0.028496308584348436,0.9128442466459787,0.7445332792736299,0.9847823709303225
dual_momentum_gold,2019-11-04,M2,0.07507678733002267,0.32808175546889184,1.2607329080204817,0.4260134468764329
dual_momentum_gold,2020-02-05,M2,0.106128022629957,-0.07094548987809869,1.3578668154110978,0.4245968539053839
dual_momentum_gold,2020-05-06,M2,0.04805389156085989,0.8700088337928595,1.1725553804564866,0.8226698435365453
dual_momentum_gold,2020-08-05,M2,0.047159830304428836,0.8609791048813795,1.204702117674886,0.8136794769907046
dual_momentum_gold,2020-11-03,M2,0.04740088466457986,1.0513627717320502,0.9664118375165918,1.149550584507688
dual_momentum_gold,2021-02-04,M2,0.22607029353416144,1.0117478401024511,1.1868909470959668,1.14068861499188
dual_momentum_gold,2021-05-06,M2,0.18310040932793686,0.8417153833291389,1.1505065451064262,1.400014720034135
dual_momentum_gold,2021-08-05,M2,0.048446492973519106,1.653305676595665,3.176737892382043e-16,1.4999999999999987
dual_momentum_gold,2021-11-03,M2,0.04588809565914301,1.7123789215613017,-0.10420351788195999,1.3178936246692727
dual_momentum_gold,2022-02-03,M2,0.054929178389223225,1.4506291414285435,0.05275482541288212,0.9781034603061977
dual_momentum_gold,2022-05-05,M2,-0.0024769399890540405,1.1465836606359177,0.4156840690489674,0.291742697443066
dual_momentum_gold,2022-08-05,M2,-0.13820347211042738,0.7682503721205685,0.9446017933264477,-0.25820404813795816
dual_momentum_gold,2022-11-03,M2,-0.15809905403952196,0.6956703572513668,1.090589014564866,-0.2952005310139288
dual_momentum_gold,2023-02-06,M2,-0.1973370839606772,0.638024836912179,1.1015839624586334,-0.4286348003956479
dual_momentum_gold,2023-05-08,M2,-0.14715185766047528,-0.02493129519940323,-0.1944930387701112,-0.3060024517839046
dual_momentum_gold,2023-08-08,M2,-0.030811172546817155,0.5231021421687818,1.169093170953922,0.046822692108255216
dual_momentum_gold,2023-11-06,M2,-0.07110506130344998,0.6432800548851391,1.2346530288759672,0.3834967892466586
dual_momentum_gold,2024-02-07,M2,-0.030175359274062265,0.7549976072440401,1.0671681333660614,0.8701730838666901
dual_momentum_gold,2024-05-08,M2,-0.0771616018111755,1.185324109180837,0.5966173032157841,0.8729157380592147
dual_momentum_gold,2024-08-08,M2,0.14725221111565673,1.555465245194786,-0.11249794720136659,1.534326138254621
dual_momentum_gold,2024-11-06,M2,0.31286945376084035,0.9301072320691641,0.3223646206212006,1.2354902408659751
dual_momentum_gold,2025-02-10,M2,0.24964318294996513,0.44260001934532894,0.9124038655057954,0.6296478409433418
dual_momentum_gold,2025-05-12,M2,0.5735179542054433,-0.6657383866299085,2.240942409452447,0.5509784091655217
dual_momentum_gold,2025-08-12,M2,0.5366081091917838,-0.8140303608119054,2.403272178107299,0.2383216880849113
dual_momentum_gold,2025-11-10,M2,0.4380764353167161,-1.1488208532178052,2.8149220039784204,-0.31954968287250046
dual_momentum_gold,2026-02-11,M2,0.44286125144883465,-1.572806175542685,3.726905912883447,-0.25772535187465806
dual_momentum_gold,2026-05-13,M2,0.14937836056942458,-2.881192561878588,5.076823599910728,-0.704769651818131
